order_id,user_id,product_id,quantity,amount,date,status
6476,332,P063,5,86662.2,2025-06-23,delivered
6477,341,P091,5,158771.0,2025-06-29,delivered
6478,332,P080,3,160322.13,2024-03-08,delivered
6480,560,P023,3,108692.1,2024-03-19,delivered
6482,178,P027,5,17108.35,2024-01-24,delivered
6484,278,P054,4,218766.08,2024-01-22,delivered
6485,197,P009,1,53137.98,2024-08-25,delivered
6488,256,P073,2,139346.4,2024-11-09,delivered
6489,505,P034,2,138893.34,2025-05-10,delivered
6490,598,P037,1,39158.84,2024-05-31,delivered
6491,246,P059,2,5055.86,2024-06-13,delivered
6492,194,P023,2,72461.4,2024-06-14,delivered
6494,234,P048,2,71111.28,2024-07-29,delivered
6495,441,P041,3,74110.8,2024-05-31,delivered
6496,330,P070,2,7904.28,2025-06-30,delivered
6497,163,P004,4,226286.0,2025-05-26,delivered
6498,586,P059,3,7583.79,2024-06-08,delivered
6499,597,P095,5,95398.9,2025-06-03,delivered
6500,432,P091,3,95262.6,2025-04-30,delivered
6502,274,P089,1,26034.41,2025-05-05,delivered
6503,172,P087,5,218023.4,2024-04-29,delivered
6505,283,P012,3,193419.15,2024-02-26,delivered
6506,399,P068,2,105323.68,2024-10-11,delivered
6507,112,P011,5,337746.1,2025-04-01,delivered
6509,263,P078,5,161954.05,2025-06-07,delivered
6510,566,P086,3,29114.1,2025-02-11,delivered
6511,467,P055,3,119472.78,2025-01-30,delivered
6512,107,P037,3,117476.52,2024-12-25,delivered
6514,480,P054,4,218766.08,2024-10-22,delivered
6515,513,P094,4,143802.48,2025-02-28,delivered
6516,528,P076,5,295510.45,2024-03-29,delivered
6517,207,P039,4,45032.56,2025-06-21,delivered
6518,134,P076,4,236408.36,2024-03-31,delivered
6519,310,P082,3,183019.74,2025-02-28,delivered
6520,385,P060,5,372414.0,2024-05-20,delivered
6521,196,P049,3,208393.71,2025-05-17,delivered
6523,387,P095,4,76319.12,2024-08-17,delivered
6524,506,P001,2,69055.82,2024-09-25,delivered
6525,590,P082,4,244026.32,2024-05-07,delivered
6526,314,P023,4,144922.8,2024-09-07,delivered
6527,162,P098,3,17845.05,2025-05-19,delivered
6529,545,P034,4,277786.68,2024-05-02,delivered
6530,363,P094,5,179753.1,2024-01-18,delivered
6531,184,P075,1,45404.6,2024-05-29,delivered
6532,337,P089,2,52068.82,2024-12-31,delivered
6533,128,P035,3,109301.13,2025-03-05,delivered
6534,125,P038,3,160147.35,2025-06-26,delivered
6535,364,P025,2,50721.74,2024-04-06,delivered
6536,379,P042,3,169211.97,2024-11-04,delivered
6537,451,P090,3,88140.84,2024-04-08,delivered
6538,522,P019,1,42540.45,2024-05-20,delivered
6539,291,P100,4,213960.8,2025-02-25,delivered
6540,572,P021,1,3243.55,2024-08-11,delivered
6541,358,P029,2,157863.5,2025-06-22,delivered
6542,314,P059,1,2527.93,2024-04-29,delivered
6543,573,P003,4,197639.52,2024-12-22,delivered
6544,454,P047,2,107681.82,2025-03-28,delivered
6545,189,P091,3,95262.6,2024-01-30,delivered
6546,214,P017,2,43305.98,2024-08-20,delivered
6548,454,P098,1,5948.35,2024-03-20,delivered
6549,497,P062,4,216613.68,2024-02-13,delivered
6551,161,P033,1,51165.68,2024-03-08,delivered
6552,442,P002,1,19972.27,2024-05-06,delivered
6553,401,P026,2,81256.12,2024-12-25,delivered
6554,147,P019,3,127621.35,2024-12-22,delivered
6555,183,P065,5,157848.85,2024-09-04,delivered
6556,151,P075,1,45404.6,2025-06-25,delivered
6557,467,P025,3,76082.61,2024-06-24,delivered
6563,157,P067,2,17233.56,2025-05-22,delivered
6564,461,P037,5,195794.2,2024-02-11,delivered
6565,268,P064,1,52744.95,2025-01-29,delivered
6566,334,P077,3,210880.17,2025-03-30,delivered
6567,384,P053,3,226724.04,2025-03-14,delivered
6568,539,P009,4,212551.92,2025-01-11,delivered
6570,325,P067,1,8616.78,2024-05-02,delivered
6571,303,P052,5,335327.05,2024-04-14,delivered
6572,134,P047,2,107681.82,2024-12-12,delivered
6576,362,P036,2,82592.24,2025-04-10,delivered
6577,163,P033,4,204662.72,2025-05-24,delivered
6578,422,P018,1,4661.24,2024-04-11,delivered
6579,526,P009,4,212551.92,2024-01-28,delivered
6580,296,P078,3,97172.43,2024-06-05,delivered
6583,352,P065,3,94709.31,2024-12-17,delivered
6584,588,P098,1,5948.35,2025-03-16,delivered
6586,336,P005,1,13446.65,2024-06-30,delivered
6588,169,P040,4,9979.56,2025-05-14,delivered
6591,235,P064,5,263724.75,2025-01-21,delivered
6592,493,P037,3,117476.52,2024-03-03,delivered
6593,403,P006,2,26985.56,2025-01-10,delivered
6594,515,P095,5,95398.9,2024-01-28,delivered
6595,295,P013,4,187479.24,2024-12-19,delivered
6596,311,P045,1,77595.97,2024-09-07,delivered
6597,221,P083,3,191535.93,2024-03-27,delivered
6598,545,P040,1,2494.89,2024-12-11,delivered
6601,237,P003,4,197639.52,2024-01-23,delivered
6602,294,P074,4,250450.4,2024-11-26,delivered
6603,514,P063,1,17332.44,2024-07-29,delivered
6604,355,P065,3,94709.31,2024-06-19,delivered
6605,287,P056,2,98931.98,2025-05-23,delivered
6606,531,P069,2,159906.32,2024-10-21,delivered
6607,125,P039,5,56290.7,2025-02-15,delivered
6608,420,P096,1,29922.82,2024-04-07,delivered
6610,319,P027,3,10265.01,2024-03-19,delivered
6611,359,P039,4,45032.56,2024-11-16,delivered
6613,444,P098,5,29741.75,2024-07-03,delivered
6616,579,P073,1,69673.2,2025-06-18,delivered
6617,287,P060,2,148965.6,2024-09-03,delivered
6619,264,P009,2,106275.96,2025-02-26,delivered
6620,522,P037,2,78317.68,2024-09-19,delivered
6621,308,P031,1,494.7,2024-06-02,delivered
6623,387,P056,4,197863.96,2024-02-07,delivered
6624,182,P035,2,72867.42,2024-01-30,delivered
6625,505,P036,5,206480.6,2024-06-29,delivered
6626,594,P093,4,124583.16,2024-01-21,delivered
6627,541,P011,3,202647.66,2024-11-01,delivered
6629,583,P093,2,62291.58,2024-08-29,delivered
6630,393,P095,5,95398.9,2024-05-03,delivered
6631,355,P012,2,128946.1,2024-05-05,delivered
6633,212,P019,1,42540.45,2024-06-28,delivered
6634,597,P036,4,165184.48,2025-02-22,delivered
6635,542,P076,1,59102.09,2025-05-17,delivered
6637,450,P032,3,228449.28,2024-05-28,delivered
6638,344,P092,3,167003.49,2024-11-11,delivered
6639,431,P078,1,32390.81,2024-02-25,delivered
6640,230,P071,4,312704.88,2024-11-12,delivered
6642,299,P002,4,79889.08,2024-09-18,delivered
6643,147,P097,2,36517.68,2024-10-31,delivered
6647,549,P013,2,93739.62,2024-09-24,delivered
6651,203,P081,3,193940.67,2024-11-17,delivered
6652,157,P021,2,6487.1,2025-06-12,delivered
6654,345,P095,2,38159.56,2024-09-23,delivered
6655,452,P076,3,177306.27,2024-10-15,delivered
6657,549,P049,5,347322.85,2024-08-17,delivered
6658,586,P003,5,247049.4,2024-08-22,delivered
6659,599,P060,2,148965.6,2024-09-25,delivered
6660,126,P052,5,335327.05,2025-03-15,delivered
6661,177,P012,3,193419.15,2024-06-23,delivered
6663,524,P087,4,174418.72,2024-05-01,delivered
6664,466,P027,2,6843.34,2024-09-29,delivered
6666,539,P027,5,17108.35,2024-08-08,delivered
6667,473,P087,2,87209.36,2025-03-04,delivered
6668,310,P019,1,42540.45,2024-10-24,delivered
6669,221,P080,4,213762.84,2024-09-11,delivered
6670,399,P088,4,2240.48,2024-03-28,delivered
6671,341,P018,3,13983.72,2025-02-11,delivered
6672,466,P050,4,57017.08,2024-09-19,delivered
6673,149,P072,1,32611.95,2024-02-23,delivered
6674,577,P031,4,1978.8,2024-12-28,delivered
6675,103,P033,5,255828.4,2025-01-25,delivered
6676,303,P086,3,29114.1,2024-05-15,delivered
6678,577,P044,4,215629.0,2024-05-15,delivered
6679,263,P091,5,158771.0,2025-03-19,delivered
6680,234,P015,3,49640.13,2024-02-15,delivered
6681,356,P036,3,123888.36,2025-03-16,delivered
6682,563,P034,5,347233.35,2024-09-27,delivered
6683,324,P022,3,29569.74,2025-05-18,delivered
6684,385,P085,4,261779.8,2024-02-24,delivered
6685,177,P007,2,6060.1,2024-07-06,delivered
6687,160,P064,1,52744.95,2025-03-28,delivered
6689,158,P093,2,62291.58,2024-05-06,delivered
6690,148,P027,3,10265.01,2024-07-03,delivered
6691,484,P066,3,156400.53,2024-08-05,delivered
6693,572,P010,2,76046.02,2025-05-25,delivered
6694,555,P043,1,16228.09,2024-10-18,delivered
6695,302,P048,5,177778.2,2024-04-18,delivered
6697,333,P081,3,193940.67,2024-01-06,delivered
6698,597,P006,5,67463.9,2025-04-08,delivered
6699,586,P094,5,179753.1,2024-05-12,delivered
6700,542,P007,3,9090.15,2024-11-26,delivered
6701,481,P010,5,190115.05,2025-01-25,delivered
6704,500,P052,3,201196.23,2024-06-06,delivered
6705,253,P063,4,69329.76,2024-11-13,delivered
6706,284,P086,1,9704.7,2025-01-11,delivered
6707,351,P058,4,182766.88,2025-05-02,delivered
6710,423,P055,1,39824.26,2024-02-11,delivered
6712,370,P081,5,323234.45,2024-03-26,delivered
6713,340,P056,1,49465.99,2025-05-04,delivered
6715,252,P073,1,69673.2,2024-03-19,delivered
6717,149,P060,5,372414.0,2024-09-16,delivered
6718,231,P075,1,45404.6,2025-05-30,delivered
6719,159,P095,4,76319.12,2024-07-02,delivered
6722,488,P086,4,38818.8,2024-09-28,delivered
6723,595,P024,2,149433.22,2024-07-08,delivered
6725,374,P003,1,49409.88,2025-02-08,delivered
6727,545,P085,5,327224.75,2025-05-13,delivered
6728,417,P079,3,78689.85,2025-02-08,delivered
6729,145,P017,2,43305.98,2024-01-15,delivered
6730,158,P003,2,98819.76,2024-01-28,delivered
6732,532,P081,5,323234.45,2024-07-14,delivered
6734,317,P003,1,49409.88,2024-06-19,delivered
6736,111,P058,5,228458.6,2024-09-05,delivered
6737,251,P073,4,278692.8,2024-02-22,delivered
6739,478,P075,5,227023.0,2024-10-24,delivered
6741,219,P092,1,55667.83,2025-06-24,delivered
6742,317,P074,3,187837.8,2024-03-06,delivered
6743,558,P083,4,255381.24,2025-04-29,delivered
6746,277,P057,2,139051.02,2025-06-03,delivered
6747,401,P088,3,1680.36,2025-04-24,delivered
6748,553,P038,4,213529.8,2025-03-02,delivered
6749,508,P061,2,110386.38,2024-07-31,delivered
6750,454,P096,1,29922.82,2025-05-09,delivered
6751,189,P026,2,81256.12,2025-05-18,delivered
6752,507,P054,4,218766.08,2024-11-06,delivered
6753,208,P072,1,32611.95,2024-01-19,delivered
6754,552,P034,3,208340.01,2024-06-11,delivered
6755,524,P065,1,31569.77,2024-03-06,delivered
6756,321,P015,5,82733.55,2024-08-20,delivered
6757,388,P029,4,315727.0,2024-09-21,delivered
6758,502,P046,1,7602.67,2024-09-30,delivered
6759,537,P089,5,130172.05,2024-04-16,delivered
6760,575,P057,4,278102.04,2024-04-23,delivered
6761,501,P079,5,131149.75,2024-04-14,delivered
6762,360,P014,2,138949.76,2024-04-30,delivered
6764,491,P065,4,126279.08,2024-04-11,delivered
6765,432,P047,3,161522.73,2024-05-21,delivered
6766,535,P026,4,162512.24,2025-03-01,delivered
6767,226,P061,3,165579.57,2024-10-20,delivered
6768,144,P035,3,109301.13,2025-02-28,delivered
6771,571,P053,4,302298.72,2025-06-12,delivered
6772,584,P004,4,226286.0,2024-05-29,delivered
6773,468,P067,1,8616.78,2024-03-27,delivered
6774,262,P052,2,134130.82,2025-03-20,delivered
6775,302,P098,1,5948.35,2024-06-03,delivered
6777,306,P088,5,2800.6,2024-11-07,delivered
6778,566,P045,1,77595.97,2024-10-13,delivered
6780,458,P045,4,310383.88,2024-07-21,delivered
6782,472,P093,2,62291.58,2025-06-16,delivered
6783,210,P012,5,322365.25,2024-11-15,delivered
6784,488,P082,2,122013.16,2024-01-24,delivered
6785,556,P070,5,19760.7,2024-09-21,delivered
6786,527,P100,3,160470.6,2025-03-08,delivered
6787,475,P008,3,176815.56,2024-09-22,delivered
6788,164,P007,1,3030.05,2025-04-04,delivered
6789,394,P095,1,19079.78,2025-04-09,delivered
6790,221,P096,5,149614.1,2025-06-30,delivered
6792,367,P095,2,38159.56,2024-04-17,delivered
6794,151,P019,4,170161.8,2025-02-25,delivered
6797,402,P072,5,163059.75,2025-02-08,delivered
6799,475,P054,2,109383.04,2024-05-27,delivered
6800,349,P092,4,222671.32,2024-05-12,delivered
6801,456,P028,4,47810.48,2025-04-29,delivered
6802,483,P021,5,16217.75,2025-01-13,delivered
6803,409,P053,1,75574.68,2024-05-03,delivered
6804,393,P038,1,53382.45,2025-06-19,delivered
6805,161,P048,3,106666.92,2025-01-18,delivered
6806,251,P063,1,17332.44,2024-05-26,delivered
6807,502,P076,4,236408.36,2024-02-19,delivered
6809,102,P016,5,45211.9,2024-12-23,delivered
6810,546,P006,4,53971.12,2025-05-07,delivered
6812,528,P093,5,155728.95,2024-05-15,delivered
6815,299,P030,4,308851.92,2024-12-13,delivered
6816,591,P086,4,38818.8,2024-10-11,delivered
6817,544,P022,1,9856.58,2024-11-12,delivered
6818,430,P072,1,32611.95,2024-07-16,delivered
6820,358,P003,1,49409.88,2025-06-28,delivered
6821,593,P003,3,148229.64,2024-07-29,delivered
6822,525,P091,5,158771.0,2025-03-30,delivered
6824,402,P006,4,53971.12,2024-01-24,delivered
6825,324,P024,4,298866.44,2024-01-25,delivered
6826,296,P033,1,51165.68,2024-04-27,delivered
6827,378,P022,3,29569.74,2024-05-27,delivered
6828,231,P099,1,48315.54,2024-06-06,delivered
6829,588,P053,2,151149.36,2024-03-01,delivered
6831,151,P041,2,49407.2,2025-02-26,delivered
6832,233,P049,1,69464.57,2024-02-23,delivered
6834,361,P097,5,91294.2,2025-01-29,delivered
6836,134,P062,1,54153.42,2025-02-21,delivered
6837,568,P003,3,148229.64,2024-04-13,delivered
6839,329,P011,5,337746.1,2024-07-27,delivered
6841,593,P072,4,130447.8,2024-02-12,delivered
6842,517,P060,5,372414.0,2024-10-23,delivered
6843,101,P008,4,235754.08,2024-10-06,delivered
6844,530,P088,4,2240.48,2024-12-25,delivered
6845,400,P066,3,156400.53,2024-02-16,delivered
6846,479,P069,5,399765.8,2024-03-12,delivered
6847,146,P051,1,55440.81,2024-05-23,delivered
6848,550,P056,2,98931.98,2025-05-31,delivered
6850,240,P032,3,228449.28,2024-12-15,delivered
6851,336,P077,3,210880.17,2024-01-17,delivered
6852,431,P001,5,172639.55,2025-05-02,delivered
6854,491,P051,5,277204.05,2024-03-24,delivered
6855,376,P004,4,226286.0,2024-05-06,delivered
6858,290,P025,4,101443.48,2024-01-10,delivered
6859,481,P003,3,148229.64,2025-01-01,delivered
6860,147,P079,3,78689.85,2024-08-14,delivered
6862,564,P091,5,158771.0,2024-08-02,delivered
6863,201,P082,4,244026.32,2024-04-23,delivered
6864,392,P065,4,126279.08,2024-06-23,delivered
6865,438,P095,5,95398.9,2024-06-28,delivered
6866,402,P017,1,21652.99,2024-05-10,delivered
6867,578,P073,2,139346.4,2025-06-19,delivered
6868,199,P087,1,43604.68,2025-06-29,delivered
6872,354,P047,5,269204.55,2024-02-14,delivered
6874,262,P001,4,138111.64,2024-07-18,delivered
6876,591,P010,2,76046.02,2024-07-20,delivered
6877,269,P040,1,2494.89,2024-04-09,delivered
6878,346,P056,1,49465.99,2024-12-08,delivered
6879,227,P014,4,277899.52,2024-09-01,delivered
6880,527,P007,3,9090.15,2025-06-16,delivered
6881,584,P010,5,190115.05,2025-03-25,delivered
6882,421,P058,5,228458.6,2024-05-07,delivered
6883,599,P008,1,58938.52,2025-01-21,delivered
6884,556,P089,1,26034.41,2024-05-10,delivered
6886,134,P014,1,69474.88,2024-02-23,delivered
6889,297,P060,4,297931.2,2024-04-13,delivered
6890,434,P087,1,43604.68,2025-04-09,delivered
6891,401,P025,1,25360.87,2024-04-15,delivered
6892,405,P092,1,55667.83,2024-07-17,delivered
6894,347,P093,5,155728.95,2025-03-31,delivered
6895,225,P018,1,4661.24,2024-03-02,delivered
6896,260,P075,4,181618.4,2025-06-09,delivered
6897,260,P075,5,227023.0,2024-05-29,delivered
6898,341,P040,5,12474.45,2024-12-17,delivered
6899,289,P002,5,99861.35,2024-05-28,delivered
6901,277,P026,2,81256.12,2024-07-25,delivered
6902,275,P025,4,101443.48,2025-04-23,delivered
6903,537,P075,5,227023.0,2024-12-09,delivered
6905,549,P006,4,53971.12,2024-08-12,delivered
6906,428,P029,2,157863.5,2025-04-22,delivered
6907,223,P062,3,162460.26,2025-01-19,delivered
6908,305,P024,1,74716.61,2025-01-06,delivered
6909,138,P046,1,7602.67,2024-04-27,delivered
6910,249,P057,2,139051.02,2025-01-03,delivered
6911,600,P004,2,113143.0,2024-07-21,delivered
6912,190,P029,3,236795.25,2024-06-27,delivered
6913,534,P071,2,156352.44,2024-07-01,delivered
6914,112,P023,3,108692.1,2024-04-13,delivered
6915,526,P087,2,87209.36,2025-01-23,delivered
6916,274,P027,3,10265.01,2025-04-12,delivered
6918,550,P092,1,55667.83,2024-05-01,delivered
6920,456,P048,3,106666.92,2025-03-15,delivered
6921,572,P006,5,67463.9,2024-07-12,delivered
6922,505,P020,3,224804.37,2024-09-10,delivered
6924,208,P094,1,35950.62,2025-04-26,delivered
6925,186,P066,4,208534.04,2025-06-05,delivered
6926,356,P067,4,34467.12,2024-07-02,delivered
6928,343,P035,5,182168.55,2025-02-14,delivered
6929,207,P029,2,157863.5,2025-04-07,delivered
6931,393,P021,3,9730.65,2024-09-17,delivered
6936,263,P035,4,145734.84,2024-01-26,delivered
6937,327,P030,3,231638.94,2024-03-18,delivered
6938,562,P011,3,202647.66,2025-05-28,delivered
6939,503,P036,2,82592.24,2024-04-10,delivered
6940,137,P047,1,53840.91,2024-07-24,delivered
6941,201,P087,3,130814.04,2024-09-13,delivered
6942,482,P099,3,144946.62,2024-07-14,delivered
6943,538,P097,5,91294.2,2024-09-24,delivered
6946,435,P066,2,104267.02,2025-02-11,delivered
6947,217,P093,2,62291.58,2025-04-30,delivered
6951,331,P072,1,32611.95,2025-01-18,delivered
6953,515,P085,3,196334.85,2024-12-13,delivered
6954,315,P055,4,159297.04,2024-11-02,delivered
6955,401,P003,5,247049.4,2024-02-02,delivered
6957,205,P051,1,55440.81,2025-01-30,delivered
6958,344,P014,3,208424.64,2025-04-07,delivered
6959,148,P022,1,9856.58,2024-06-30,delivered
6960,524,P089,5,130172.05,2025-05-15,delivered
6961,196,P026,1,40628.06,2025-01-30,delivered
6962,206,P030,3,231638.94,2025-06-20,delivered
6963,333,P008,3,176815.56,2025-06-14,delivered
6964,188,P042,4,225615.96,2025-02-04,delivered
6966,481,P009,4,212551.92,2024-07-30,delivered
6968,182,P078,5,161954.05,2024-11-13,delivered
6969,358,P092,4,222671.32,2024-10-09,delivered
6972,336,P060,5,372414.0,2024-02-10,delivered
6973,248,P083,4,255381.24,2024-12-21,delivered
6974,301,P079,2,52459.9,2025-03-01,delivered
6977,458,P006,2,26985.56,2024-06-10,delivered
6978,552,P081,5,323234.45,2024-10-25,delivered
6980,491,P071,1,78176.22,2025-01-12,delivered
6982,331,P022,3,29569.74,2024-07-31,delivered
6985,120,P002,3,59916.81,2024-04-27,delivered
6988,172,P061,3,165579.57,2024-06-14,delivered
6989,530,P003,5,247049.4,2024-04-12,delivered
6990,251,P016,5,45211.9,2025-02-04,delivered
6991,140,P086,1,9704.7,2024-10-06,delivered
6992,326,P046,2,15205.34,2024-08-09,delivered
6995,454,P040,4,9979.56,2024-02-23,delivered
6996,125,P099,4,193262.16,2024-07-25,delivered
6997,292,P031,2,989.4,2024-04-03,delivered
6998,316,P004,1,56571.5,2024-12-11,delivered
6999,449,P086,1,9704.7,2024-08-13,delivered
7000,509,P086,2,19409.4,2024-06-20,delivered
7001,313,P066,1,52133.51,2024-11-30,delivered
7003,581,P055,1,39824.26,2024-08-25,delivered
7004,155,P046,3,22808.01,2024-06-26,delivered
7006,209,P059,2,5055.86,2024-03-08,delivered
7007,433,P080,3,160322.13,2024-02-14,delivered
7009,153,P092,5,278339.15,2024-06-24,delivered
7011,448,P099,2,96631.08,2024-12-06,delivered
7012,426,P098,3,17845.05,2025-05-08,delivered
7014,362,P082,2,122013.16,2025-05-30,delivered
7015,220,P003,5,247049.4,2024-05-07,delivered
7016,222,P095,4,76319.12,2024-09-06,delivered
7017,131,P018,3,13983.72,2025-05-25,delivered
7018,204,P020,4,299739.16,2024-07-28,delivered
7019,222,P093,5,155728.95,2025-03-30,delivered
7021,432,P037,1,39158.84,2024-08-22,delivered
7022,276,P032,2,152299.52,2024-02-25,delivered
7023,511,P088,2,1120.24,2025-01-25,delivered
7025,136,P025,1,25360.87,2024-05-24,delivered
7026,165,P012,2,128946.1,2024-07-28,delivered
7027,360,P011,4,270196.88,2025-04-23,delivered
7029,191,P078,2,64781.62,2024-11-06,delivered
7031,141,P047,4,215363.64,2025-01-21,delivered
7034,319,P011,3,202647.66,2024-06-05,delivered
7036,246,P049,5,347322.85,2025-05-07,delivered
7037,271,P018,4,18644.96,2024-07-19,delivered
7038,570,P025,1,25360.87,2024-01-14,delivered
7039,352,P052,4,268261.64,2025-02-08,delivered
7041,554,P005,1,13446.65,2025-01-29,delivered
7042,200,P098,4,23793.4,2024-09-18,delivered
7043,361,P091,4,127016.8,2025-01-12,delivered
7044,434,P050,4,57017.08,2024-09-09,delivered
7045,345,P005,3,40339.95,2024-01-29,delivered
7046,234,P078,4,129563.24,2024-05-30,delivered
7047,227,P078,5,161954.05,2024-06-14,delivered
7049,462,P076,1,59102.09,2025-06-14,delivered
7050,549,P055,2,79648.52,2025-03-13,delivered
7052,401,P040,4,9979.56,2024-04-01,delivered
7053,426,P074,3,187837.8,2024-05-26,delivered
7054,484,P027,4,13686.68,2024-11-11,delivered
7055,187,P063,1,17332.44,2024-04-09,delivered
7057,436,P037,4,156635.36,2024-06-23,delivered
7059,194,P065,1,31569.77,2025-04-06,delivered
7060,196,P026,1,40628.06,2024-07-06,delivered
7061,233,P053,4,302298.72,2024-04-21,delivered
7062,141,P038,1,53382.45,2025-01-21,delivered
7063,242,P009,3,159413.94,2024-01-31,delivered
7064,345,P063,1,17332.44,2024-01-10,delivered
7065,237,P097,1,18258.84,2024-02-12,delivered
7066,209,P067,1,8616.78,2025-01-19,delivered
7068,273,P048,3,106666.92,2024-11-18,delivered
7069,582,P047,4,215363.64,2025-01-22,delivered
7070,600,P046,3,22808.01,2024-04-12,delivered
7071,334,P090,4,117521.12,2024-05-22,delivered
7072,409,P016,5,45211.9,2024-10-13,delivered
7074,439,P025,1,25360.87,2024-11-25,delivered
7076,220,P078,4,129563.24,2025-02-13,delivered
7078,251,P078,2,64781.62,2024-05-26,delivered
7080,187,P058,1,45691.72,2025-05-08,delivered
7081,225,P028,2,23905.24,2024-04-01,delivered
7082,323,P092,1,55667.83,2024-06-13,delivered
7083,563,P050,3,42762.81,2024-08-13,delivered
7085,147,P089,3,78103.23,2024-08-17,delivered
7087,514,P030,2,154425.96,2024-09-22,delivered
7088,249,P012,1,64473.05,2024-04-01,delivered
7089,480,P076,2,118204.18,2024-04-28,delivered
7090,166,P041,4,98814.4,2024-01-02,delivered
7092,317,P041,3,74110.8,2024-05-09,delivered
7093,155,P051,1,55440.81,2025-04-16,delivered
7095,176,P077,3,210880.17,2024-05-29,delivered
7096,407,P041,3,74110.8,2025-05-29,delivered
7097,241,P091,5,158771.0,2025-05-04,delivered
7098,354,P038,4,213529.8,2024-03-01,delivered
7099,179,P092,2,111335.66,2024-08-18,delivered
7103,301,P010,5,190115.05,2024-10-16,delivered
7104,457,P025,5,126804.35,2025-02-07,delivered
7105,168,P042,5,282019.95,2024-02-25,delivered
7107,457,P062,3,162460.26,2024-05-28,delivered
7108,212,P096,2,59845.64,2024-01-10,delivered
7110,587,P055,2,79648.52,2024-02-27,delivered
7111,283,P061,2,110386.38,2024-02-23,delivered
7112,364,P084,3,104709.33,2025-03-20,delivered
7113,422,P093,4,124583.16,2024-09-07,delivered
7114,161,P031,4,1978.8,2025-05-15,delivered
7115,453,P077,2,140586.78,2025-01-19,delivered
7117,289,P002,1,19972.27,2024-04-29,delivered
7118,163,P063,5,86662.2,2024-08-18,delivered
7119,401,P074,5,313063.0,2025-05-06,delivered
7121,348,P083,4,255381.24,2024-11-01,delivered
7124,133,P067,5,43083.9,2024-05-07,delivered
7125,595,P085,1,65444.95,2024-07-04,delivered
7126,103,P072,4,130447.8,2024-11-17,delivered
7127,121,P017,5,108264.95,2024-07-30,delivered
7128,145,P072,3,97835.85,2024-02-05,delivered
7129,164,P065,3,94709.31,2025-01-07,delivered
7130,317,P085,1,65444.95,2024-09-11,delivered
7132,172,P074,4,250450.4,2024-11-16,delivered
7133,411,P069,5,399765.8,2024-08-02,delivered
7134,440,P006,2,26985.56,2024-02-07,delivered
7135,173,P039,2,22516.28,2024-05-17,delivered
7138,433,P021,4,12974.2,2025-04-12,delivered
7139,584,P033,4,204662.72,2024-05-26,delivered
7140,137,P081,3,193940.67,2024-07-16,delivered
7143,114,P078,2,64781.62,2024-03-20,delivered
7144,164,P069,1,79953.16,2025-02-20,delivered
7145,269,P082,1,61006.58,2025-01-06,delivered
7146,499,P035,2,72867.42,2024-08-19,delivered
7148,588,P014,1,69474.88,2024-06-28,delivered
7149,402,P063,1,17332.44,2025-06-25,delivered
7150,459,P074,3,187837.8,2024-10-04,delivered
7153,404,P017,3,64958.97,2024-01-10,delivered
7154,437,P017,2,43305.98,2025-01-22,delivered
7156,462,P059,2,5055.86,2025-03-25,delivered
7157,509,P060,5,372414.0,2024-10-20,delivered
7158,588,P055,5,199121.3,2024-08-22,delivered
7159,426,P012,3,193419.15,2025-02-20,delivered
7160,533,P012,1,64473.05,2024-03-19,delivered
7161,584,P012,2,128946.1,2024-02-28,delivered
7162,481,P037,5,195794.2,2025-05-19,delivered
7166,460,P069,3,239859.48,2024-09-07,delivered
7167,411,P058,2,91383.44,2025-06-20,delivered
7168,190,P010,3,114069.03,2024-05-16,delivered
7170,188,P048,1,35555.64,2024-12-12,delivered
7171,526,P070,1,3952.14,2024-10-24,delivered
7172,348,P038,3,160147.35,2024-08-06,delivered
7173,478,P081,5,323234.45,2025-02-07,delivered
7175,557,P080,4,213762.84,2024-02-28,delivered
7176,104,P079,4,104919.8,2024-12-02,delivered
7177,282,P014,1,69474.88,2024-12-24,delivered
7179,352,P026,1,40628.06,2025-06-25,delivered
7180,311,P016,4,36169.52,2024-01-08,delivered
7183,557,P024,5,373583.05,2024-10-02,delivered
7184,325,P085,4,261779.8,2024-06-14,delivered
7185,282,P096,4,119691.28,2024-01-06,delivered
7186,553,P091,2,63508.4,2024-04-23,delivered
7188,481,P043,1,16228.09,2024-06-13,delivered
7190,351,P071,4,312704.88,2024-05-10,delivered
7192,168,P015,1,16546.71,2024-01-22,delivered
7193,180,P045,5,387979.85,2024-01-14,delivered
7194,127,P087,3,130814.04,2025-03-15,delivered
7196,143,P098,4,23793.4,2024-09-10,delivered
7197,474,P066,2,104267.02,2024-09-12,delivered
7199,202,P061,1,55193.19,2025-05-29,delivered
7200,197,P076,2,118204.18,2024-08-22,delivered
7201,168,P052,1,67065.41,2024-10-07,delivered
7202,576,P019,4,170161.8,2024-01-19,delivered
7203,147,P007,4,12120.2,2025-02-21,delivered
7204,459,P082,2,122013.16,2024-08-15,delivered
7206,430,P007,3,9090.15,2024-04-22,delivered
7207,287,P036,3,123888.36,2025-03-04,delivered
7208,264,P007,2,6060.1,2024-02-11,delivered
7209,127,P085,3,196334.85,2024-08-05,delivered
7211,195,P033,4,204662.72,2025-01-07,delivered
7212,256,P015,1,16546.71,2024-01-14,delivered
7213,270,P047,3,161522.73,2025-06-25,delivered
