user_id,buy_probability,prediction,confidence,reason_1,reason_2,reason_3,plain_english
403,0.951,Will Buy,High,Your recent activity on our platform,Your high spending pattern,You buy in larger quantities,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your high spending pattern; You buy in larger quantities.
404,0.046,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,Your spending is currently low,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; Your spending is currently low.
405,0.031,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,You buy fewer items per visit,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; You buy fewer items per visit.
406,0.066,May Not Buy,High,You have not shopped recently,Limited product browsing detected,Your purchase rate has slowed,This customer is may not purchase soon. Key factors: You have not shopped recently; Limited product browsing detected; Your purchase rate has slowed.
407,0.015,May Not Buy,High,You have not shopped recently,Your basket size is small,You buy fewer items per visit,This customer is may not purchase soon. Key factors: You have not shopped recently; Your basket size is small; You buy fewer items per visit.
408,0.062,May Not Buy,High,You have not shopped recently,Your spending is currently low,Your basket size is small,This customer is may not purchase soon. Key factors: You have not shopped recently; Your spending is currently low; Your basket size is small.
409,0.938,Will Buy,High,Your recent activity on our platform,Your consistent purchase habits,Your basket size is small,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your consistent purchase habits; Your basket size is small.
410,0.047,May Not Buy,High,You have not shopped recently,Your basket size is small,Your high spending pattern,This customer is may not purchase soon. Key factors: You have not shopped recently; Your basket size is small; Your high spending pattern.
411,0.994,Will Buy,High,Your recent activity on our platform,Your consistent purchase habits,Your high spending pattern,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your consistent purchase habits; Your high spending pattern.
412,0.978,Will Buy,High,Your recent activity on our platform,Your consistent purchase habits,Your high spending pattern,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your consistent purchase habits; Your high spending pattern.
413,0.957,Will Buy,High,Your recent activity on our platform,You buy in larger quantities,Your interest in diverse products,This customer is likely to purchase. Key factors: Your recent activity on our platform; You buy in larger quantities; Your interest in diverse products.
414,0.94,Will Buy,High,Your recent activity on our platform,Your purchase rate has slowed,You frequently add items to cart,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your purchase rate has slowed; You frequently add items to cart.
415,0.024,May Not Buy,High,You have not shopped recently,You buy fewer items per visit,Your consistent purchase habits,This customer is may not purchase soon. Key factors: You have not shopped recently; You buy fewer items per visit; Your consistent purchase habits.
416,0.03,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,Short browsing sessions detected,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; Short browsing sessions detected.
417,0.985,Will Buy,High,Your recent activity on our platform,Your consistent purchase habits,Your high spending pattern,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your consistent purchase habits; Your high spending pattern.
418,0.836,Will Buy,High,Your recent activity on our platform,Your purchase rate has slowed,Low cart activity observed,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your purchase rate has slowed; Low cart activity observed.
419,0.012,May Not Buy,High,You have not shopped recently,Your basket size is small,Short browsing sessions detected,This customer is may not purchase soon. Key factors: You have not shopped recently; Your basket size is small; Short browsing sessions detected.
420,0.004,May Not Buy,High,You have not shopped recently,Your basket size is small,You buy fewer items per visit,This customer is may not purchase soon. Key factors: You have not shopped recently; Your basket size is small; You buy fewer items per visit.
421,0.895,Will Buy,High,Your recent activity on our platform,Low cart conversion rate,Your interest in diverse products,This customer is likely to purchase. Key factors: Your recent activity on our platform; Low cart conversion rate; Your interest in diverse products.
422,0.016,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,Low cart activity observed,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; Low cart activity observed.
423,0.996,Will Buy,High,Your recent activity on our platform,Your consistent purchase habits,Your high spending pattern,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your consistent purchase habits; Your high spending pattern.
424,0.012,May Not Buy,High,You have not shopped recently,Your spending is currently low,Limited product browsing detected,This customer is may not purchase soon. Key factors: You have not shopped recently; Your spending is currently low; Limited product browsing detected.
425,0.009,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,Your basket size is small,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; Your basket size is small.
426,0.021,May Not Buy,High,You have not shopped recently,You buy in larger quantities,Low cart activity observed,This customer is may not purchase soon. Key factors: You have not shopped recently; You buy in larger quantities; Low cart activity observed.
427,0.977,Will Buy,High,Your recent activity on our platform,You buy in larger quantities,Your consistent purchase habits,This customer is likely to purchase. Key factors: Your recent activity on our platform; You buy in larger quantities; Your consistent purchase habits.
428,0.021,May Not Buy,High,You have not shopped recently,You buy fewer items per visit,Low cart activity observed,This customer is may not purchase soon. Key factors: You have not shopped recently; You buy fewer items per visit; Low cart activity observed.
429,0.032,May Not Buy,High,You have not shopped recently,Short browsing sessions detected,Your purchase frequency is low,This customer is may not purchase soon. Key factors: You have not shopped recently; Short browsing sessions detected; Your purchase frequency is low.
430,0.041,May Not Buy,High,You have not shopped recently,Your interest in diverse products,Your high spending pattern,This customer is may not purchase soon. Key factors: You have not shopped recently; Your interest in diverse products; Your high spending pattern.
431,0.008,May Not Buy,High,You have not shopped recently,Your basket size is small,Limited product browsing detected,This customer is may not purchase soon. Key factors: You have not shopped recently; Your basket size is small; Limited product browsing detected.
432,0.004,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,Low cart activity observed,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; Low cart activity observed.
433,0.947,Will Buy,High,Your recent activity on our platform,Your purchase rate has slowed,You actively browse our products,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your purchase rate has slowed; You actively browse our products.
434,0.967,Will Buy,High,Your recent activity on our platform,Your consistent purchase habits,You buy in larger quantities,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your consistent purchase habits; You buy in larger quantities.
435,0.025,May Not Buy,High,You have not shopped recently,Your spending is currently low,You frequently add items to cart,This customer is may not purchase soon. Key factors: You have not shopped recently; Your spending is currently low; You frequently add items to cart.
436,0.041,May Not Buy,High,You have not shopped recently,Short browsing sessions detected,You buy in larger quantities,This customer is may not purchase soon. Key factors: You have not shopped recently; Short browsing sessions detected; You buy in larger quantities.
437,0.018,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,Your spending is currently low,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; Your spending is currently low.
438,0.005,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,Your spending is currently low,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; Your spending is currently low.
439,0.96,Will Buy,High,Your recent activity on our platform,Your consistent purchase habits,You shop frequently with us,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your consistent purchase habits; You shop frequently with us.
440,0.982,Will Buy,High,Your recent activity on our platform,Your high spending pattern,Your consistent purchase habits,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your high spending pattern; Your consistent purchase habits.
441,0.982,Will Buy,High,Your recent activity on our platform,Your large average basket size,You actively browse our products,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your large average basket size; You actively browse our products.
442,0.944,Will Buy,High,Your recent activity on our platform,You buy in larger quantities,Your consistent purchase habits,This customer is likely to purchase. Key factors: Your recent activity on our platform; You buy in larger quantities; Your consistent purchase habits.
443,0.922,Will Buy,High,Your recent activity on our platform,Your purchase rate has slowed,You frequently add items to cart,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your purchase rate has slowed; You frequently add items to cart.
444,0.03,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,You tend to buy from fewer categories,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; You tend to buy from fewer categories.
445,0.944,Will Buy,High,Your recent activity on our platform,You buy in larger quantities,Your consistent purchase habits,This customer is likely to purchase. Key factors: Your recent activity on our platform; You buy in larger quantities; Your consistent purchase habits.
446,0.066,May Not Buy,High,You have not shopped recently,Your spending is currently low,You buy fewer items per visit,This customer is may not purchase soon. Key factors: You have not shopped recently; Your spending is currently low; You buy fewer items per visit.
447,0.007,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,Short browsing sessions detected,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; Short browsing sessions detected.
448,0.0,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,Low cart activity observed,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; Low cart activity observed.
449,0.016,May Not Buy,High,You have not shopped recently,Short browsing sessions detected,Limited product browsing detected,This customer is may not purchase soon. Key factors: You have not shopped recently; Short browsing sessions detected; Limited product browsing detected.
450,0.973,Will Buy,High,Your recent activity on our platform,You buy in larger quantities,You actively browse our products,This customer is likely to purchase. Key factors: Your recent activity on our platform; You buy in larger quantities; You actively browse our products.
451,0.026,May Not Buy,High,You have not shopped recently,You buy fewer items per visit,Your high spending pattern,This customer is may not purchase soon. Key factors: You have not shopped recently; You buy fewer items per visit; Your high spending pattern.
452,0.039,May Not Buy,High,You have not shopped recently,Low cart activity observed,Your consistent purchase habits,This customer is may not purchase soon. Key factors: You have not shopped recently; Low cart activity observed; Your consistent purchase habits.
453,0.0,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,Your basket size is small,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; Your basket size is small.
454,0.978,Will Buy,High,Your recent activity on our platform,You buy in larger quantities,You shop frequently with us,This customer is likely to purchase. Key factors: Your recent activity on our platform; You buy in larger quantities; You shop frequently with us.
455,0.938,Will Buy,High,Your recent activity on our platform,You actively browse our products,Your purchase frequency is low,This customer is likely to purchase. Key factors: Your recent activity on our platform; You actively browse our products; Your purchase frequency is low.
456,0.05,May Not Buy,High,You have not shopped recently,You buy in larger quantities,Limited product browsing detected,This customer is may not purchase soon. Key factors: You have not shopped recently; You buy in larger quantities; Limited product browsing detected.
457,0.04,May Not Buy,High,You have not shopped recently,You buy in larger quantities,Limited product browsing detected,This customer is may not purchase soon. Key factors: You have not shopped recently; You buy in larger quantities; Limited product browsing detected.
458,0.02,May Not Buy,High,You have not shopped recently,Your basket size is small,You buy fewer items per visit,This customer is may not purchase soon. Key factors: You have not shopped recently; Your basket size is small; You buy fewer items per visit.
459,0.952,Will Buy,High,Your recent activity on our platform,Your consistent purchase habits,You frequently add items to cart,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your consistent purchase habits; You frequently add items to cart.
460,0.023,May Not Buy,High,You have not shopped recently,Your basket size is small,You buy fewer items per visit,This customer is may not purchase soon. Key factors: You have not shopped recently; Your basket size is small; You buy fewer items per visit.
461,0.015,May Not Buy,High,You have not shopped recently,Your basket size is small,You buy in larger quantities,This customer is may not purchase soon. Key factors: You have not shopped recently; Your basket size is small; You buy in larger quantities.
462,0.949,Will Buy,High,Your recent activity on our platform,Your purchase rate has slowed,You actively browse our products,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your purchase rate has slowed; You actively browse our products.
463,0.93,Will Buy,High,Your recent activity on our platform,Your consistent purchase habits,Your basket size is small,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your consistent purchase habits; Your basket size is small.
464,0.008,May Not Buy,High,You have not shopped recently,You buy fewer items per visit,Your spending is currently low,This customer is may not purchase soon. Key factors: You have not shopped recently; You buy fewer items per visit; Your spending is currently low.
465,0.914,Will Buy,High,Your recent activity on our platform,Your purchase rate has slowed,Your purchase frequency is low,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your purchase rate has slowed; Your purchase frequency is low.
466,0.011,May Not Buy,High,You have not shopped recently,You buy fewer items per visit,Your spending is currently low,This customer is may not purchase soon. Key factors: You have not shopped recently; You buy fewer items per visit; Your spending is currently low.
467,0.027,May Not Buy,High,You have not shopped recently,Your spending is currently low,You actively browse our products,This customer is may not purchase soon. Key factors: You have not shopped recently; Your spending is currently low; You actively browse our products.
468,0.958,Will Buy,High,Your recent activity on our platform,You shop frequently with us,You actively browse our products,This customer is likely to purchase. Key factors: Your recent activity on our platform; You shop frequently with us; You actively browse our products.
469,0.947,Will Buy,High,Your recent activity on our platform,Your consistent purchase habits,Your basket size is small,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your consistent purchase habits; Your basket size is small.
470,0.012,May Not Buy,High,You have not shopped recently,Your spending is currently low,You buy fewer items per visit,This customer is may not purchase soon. Key factors: You have not shopped recently; Your spending is currently low; You buy fewer items per visit.
471,0.938,Will Buy,High,Your recent activity on our platform,Your purchase rate has slowed,You buy in larger quantities,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your purchase rate has slowed; You buy in larger quantities.
472,0.957,Will Buy,High,Your recent activity on our platform,Your purchase rate has slowed,You frequently add items to cart,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your purchase rate has slowed; You frequently add items to cart.
473,0.02,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,Low cart activity observed,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; Low cart activity observed.
474,0.041,May Not Buy,High,You have not shopped recently,Your consistent purchase habits,Your spending is currently low,This customer is may not purchase soon. Key factors: You have not shopped recently; Your consistent purchase habits; Your spending is currently low.
475,0.017,May Not Buy,High,You have not shopped recently,Your basket size is small,You buy fewer items per visit,This customer is may not purchase soon. Key factors: You have not shopped recently; Your basket size is small; You buy fewer items per visit.
476,0.968,Will Buy,High,Your recent activity on our platform,You buy in larger quantities,Your interest in diverse products,This customer is likely to purchase. Key factors: Your recent activity on our platform; You buy in larger quantities; Your interest in diverse products.
477,0.9,Will Buy,High,Your recent activity on our platform,You buy fewer items per visit,You frequently add items to cart,This customer is likely to purchase. Key factors: Your recent activity on our platform; You buy fewer items per visit; You frequently add items to cart.
478,0.019,May Not Buy,High,You have not shopped recently,Your basket size is small,You buy in larger quantities,This customer is may not purchase soon. Key factors: You have not shopped recently; Your basket size is small; You buy in larger quantities.
479,0.019,May Not Buy,High,You have not shopped recently,Your spending is currently low,Limited product browsing detected,This customer is may not purchase soon. Key factors: You have not shopped recently; Your spending is currently low; Limited product browsing detected.
480,0.026,May Not Buy,High,You have not shopped recently,Your basket size is small,Limited product browsing detected,This customer is may not purchase soon. Key factors: You have not shopped recently; Your basket size is small; Limited product browsing detected.
481,0.028,May Not Buy,High,You have not shopped recently,You buy in larger quantities,Low cart conversion rate,This customer is may not purchase soon. Key factors: You have not shopped recently; You buy in larger quantities; Low cart conversion rate.
482,0.007,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,Low cart activity observed,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; Low cart activity observed.
483,0.023,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,Your spending is currently low,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; Your spending is currently low.
484,0.038,May Not Buy,High,You have not shopped recently,Your spending is currently low,You actively browse our products,This customer is may not purchase soon. Key factors: You have not shopped recently; Your spending is currently low; You actively browse our products.
485,0.018,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,Your basket size is small,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; Your basket size is small.
486,0.023,May Not Buy,High,You have not shopped recently,Your basket size is small,Your spending is currently low,This customer is may not purchase soon. Key factors: You have not shopped recently; Your basket size is small; Your spending is currently low.
487,0.05,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,You actively browse our products,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; You actively browse our products.
488,0.988,Will Buy,High,Your recent activity on our platform,You buy in larger quantities,Your consistent purchase habits,This customer is likely to purchase. Key factors: Your recent activity on our platform; You buy in larger quantities; Your consistent purchase habits.
489,0.962,Will Buy,High,Your recent activity on our platform,Your purchase rate has slowed,You buy in larger quantities,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your purchase rate has slowed; You buy in larger quantities.
490,0.038,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,Your large average basket size,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; Your large average basket size.
491,0.032,May Not Buy,High,You have not shopped recently,Low cart activity observed,Your consistent purchase habits,This customer is may not purchase soon. Key factors: You have not shopped recently; Low cart activity observed; Your consistent purchase habits.
492,0.014,May Not Buy,High,You have not shopped recently,Your spending is currently low,Your basket size is small,This customer is may not purchase soon. Key factors: You have not shopped recently; Your spending is currently low; Your basket size is small.
493,0.009,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,Your basket size is small,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; Your basket size is small.
494,0.093,May Not Buy,High,You have not shopped recently,You buy in larger quantities,You actively browse our products,This customer is may not purchase soon. Key factors: You have not shopped recently; You buy in larger quantities; You actively browse our products.
495,0.925,Will Buy,High,Your recent activity on our platform,You buy in larger quantities,Limited product browsing detected,This customer is likely to purchase. Key factors: Your recent activity on our platform; You buy in larger quantities; Limited product browsing detected.
496,0.034,May Not Buy,High,You have not shopped recently,You buy in larger quantities,Your basket size is small,This customer is may not purchase soon. Key factors: You have not shopped recently; You buy in larger quantities; Your basket size is small.
497,0.005,May Not Buy,High,You have not shopped recently,You buy fewer items per visit,Low cart activity observed,This customer is may not purchase soon. Key factors: You have not shopped recently; You buy fewer items per visit; Low cart activity observed.
498,0.011,May Not Buy,High,You have not shopped recently,Your basket size is small,Limited product browsing detected,This customer is may not purchase soon. Key factors: You have not shopped recently; Your basket size is small; Limited product browsing detected.
499,0.053,May Not Buy,High,You have not shopped recently,Your basket size is small,You buy in larger quantities,This customer is may not purchase soon. Key factors: You have not shopped recently; Your basket size is small; You buy in larger quantities.
500,0.031,May Not Buy,High,You have not shopped recently,You buy in larger quantities,Low cart activity observed,This customer is may not purchase soon. Key factors: You have not shopped recently; You buy in larger quantities; Low cart activity observed.
501,0.974,Will Buy,High,Your recent activity on our platform,You actively browse our products,Your purchase rate has slowed,This customer is likely to purchase. Key factors: Your recent activity on our platform; You actively browse our products; Your purchase rate has slowed.
502,0.954,Will Buy,High,Your recent activity on our platform,You buy in larger quantities,Your basket size is small,This customer is likely to purchase. Key factors: Your recent activity on our platform; You buy in larger quantities; Your basket size is small.
503,0.973,Will Buy,High,Your recent activity on our platform,Your consistent purchase habits,You actively browse our products,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your consistent purchase habits; You actively browse our products.
504,0.01,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,Your spending is currently low,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; Your spending is currently low.
505,0.066,May Not Buy,High,You have not shopped recently,You buy in larger quantities,Low cart conversion rate,This customer is may not purchase soon. Key factors: You have not shopped recently; You buy in larger quantities; Low cart conversion rate.
506,0.008,May Not Buy,High,You have not shopped recently,Your basket size is small,Your spending is currently low,This customer is may not purchase soon. Key factors: You have not shopped recently; Your basket size is small; Your spending is currently low.
507,0.01,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,Low cart activity observed,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; Low cart activity observed.
508,0.016,May Not Buy,High,You have not shopped recently,Your basket size is small,Limited product browsing detected,This customer is may not purchase soon. Key factors: You have not shopped recently; Your basket size is small; Limited product browsing detected.
509,0.991,Will Buy,High,Your recent activity on our platform,Your consistent purchase habits,Your high spending pattern,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your consistent purchase habits; Your high spending pattern.
510,0.003,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,Low cart activity observed,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; Low cart activity observed.
511,0.0,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,You buy fewer items per visit,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; You buy fewer items per visit.
512,0.955,Will Buy,High,Your recent activity on our platform,You shop frequently with us,Your consistent purchase habits,This customer is likely to purchase. Key factors: Your recent activity on our platform; You shop frequently with us; Your consistent purchase habits.
513,0.986,Will Buy,High,Your recent activity on our platform,You buy in larger quantities,Your consistent purchase habits,This customer is likely to purchase. Key factors: Your recent activity on our platform; You buy in larger quantities; Your consistent purchase habits.
514,0.036,May Not Buy,High,You have not shopped recently,Your large average basket size,Limited product browsing detected,This customer is may not purchase soon. Key factors: You have not shopped recently; Your large average basket size; Limited product browsing detected.
515,0.014,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,Your basket size is small,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; Your basket size is small.
516,0.055,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,Your spending is currently low,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; Your spending is currently low.
517,0.011,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,Your basket size is small,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; Your basket size is small.
518,0.021,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,Your basket size is small,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; Your basket size is small.
519,0.947,Will Buy,High,Your recent activity on our platform,You actively browse our products,Your purchase rate has slowed,This customer is likely to purchase. Key factors: Your recent activity on our platform; You actively browse our products; Your purchase rate has slowed.
520,0.99,Will Buy,High,Your recent activity on our platform,Your consistent purchase habits,You shop frequently with us,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your consistent purchase habits; You shop frequently with us.
521,0.018,May Not Buy,High,You have not shopped recently,Your basket size is small,You buy fewer items per visit,This customer is may not purchase soon. Key factors: You have not shopped recently; Your basket size is small; You buy fewer items per visit.
522,0.015,May Not Buy,High,You have not shopped recently,Low cart activity observed,Low cart conversion rate,This customer is may not purchase soon. Key factors: You have not shopped recently; Low cart activity observed; Low cart conversion rate.
523,0.018,May Not Buy,High,You have not shopped recently,Low cart activity observed,Short browsing sessions detected,This customer is may not purchase soon. Key factors: You have not shopped recently; Low cart activity observed; Short browsing sessions detected.
524,0.018,May Not Buy,High,You have not shopped recently,You buy fewer items per visit,Your basket size is small,This customer is may not purchase soon. Key factors: You have not shopped recently; You buy fewer items per visit; Your basket size is small.
525,0.005,May Not Buy,High,You have not shopped recently,Your basket size is small,Low cart activity observed,This customer is may not purchase soon. Key factors: You have not shopped recently; Your basket size is small; Low cart activity observed.
526,0.063,May Not Buy,High,You have not shopped recently,Your interest in diverse products,You buy in larger quantities,This customer is may not purchase soon. Key factors: You have not shopped recently; Your interest in diverse products; You buy in larger quantities.
527,0.977,Will Buy,High,Your recent activity on our platform,Your consistent purchase habits,You buy in larger quantities,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your consistent purchase habits; You buy in larger quantities.
528,0.087,May Not Buy,High,You have not shopped recently,You buy in larger quantities,Your interest in diverse products,This customer is may not purchase soon. Key factors: You have not shopped recently; You buy in larger quantities; Your interest in diverse products.
529,0.013,May Not Buy,High,You have not shopped recently,Your basket size is small,Your purchase frequency is low,This customer is may not purchase soon. Key factors: You have not shopped recently; Your basket size is small; Your purchase frequency is low.
530,0.004,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,Limited product browsing detected,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; Limited product browsing detected.
531,0.043,May Not Buy,High,You have not shopped recently,Your spending is currently low,You buy fewer items per visit,This customer is may not purchase soon. Key factors: You have not shopped recently; Your spending is currently low; You buy fewer items per visit.
532,0.009,May Not Buy,High,You have not shopped recently,Low cart activity observed,Your basket size is small,This customer is may not purchase soon. Key factors: You have not shopped recently; Low cart activity observed; Your basket size is small.
533,0.952,Will Buy,High,Your recent activity on our platform,Your consistent purchase habits,Limited product browsing detected,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your consistent purchase habits; Limited product browsing detected.
534,0.066,May Not Buy,High,You have not shopped recently,Your interest in diverse products,Your consistent purchase habits,This customer is may not purchase soon. Key factors: You have not shopped recently; Your interest in diverse products; Your consistent purchase habits.
535,0.0,May Not Buy,High,You have not shopped recently,Low cart activity observed,Your purchase rate has slowed,This customer is may not purchase soon. Key factors: You have not shopped recently; Low cart activity observed; Your purchase rate has slowed.
536,0.974,Will Buy,High,Your recent activity on our platform,Your large average basket size,Your consistent purchase habits,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your large average basket size; Your consistent purchase habits.
537,0.917,Will Buy,High,Your recent activity on our platform,You actively browse our products,Your spending is currently low,This customer is likely to purchase. Key factors: Your recent activity on our platform; You actively browse our products; Your spending is currently low.
538,0.952,Will Buy,High,Your recent activity on our platform,Your purchase rate has slowed,You actively browse our products,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your purchase rate has slowed; You actively browse our products.
539,0.02,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,You buy fewer items per visit,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; You buy fewer items per visit.
540,0.047,May Not Buy,High,You have not shopped recently,Your large average basket size,Short browsing sessions detected,This customer is may not purchase soon. Key factors: You have not shopped recently; Your large average basket size; Short browsing sessions detected.
541,0.006,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,Low cart activity observed,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; Low cart activity observed.
542,0.02,May Not Buy,High,You have not shopped recently,You buy fewer items per visit,Low cart activity observed,This customer is may not purchase soon. Key factors: You have not shopped recently; You buy fewer items per visit; Low cart activity observed.
543,0.95,Will Buy,High,Your recent activity on our platform,You actively browse our products,Your large average basket size,This customer is likely to purchase. Key factors: Your recent activity on our platform; You actively browse our products; Your large average basket size.
544,0.0,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,Low cart activity observed,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; Low cart activity observed.
545,0.005,May Not Buy,High,You have not shopped recently,Your basket size is small,Your spending is currently low,This customer is may not purchase soon. Key factors: You have not shopped recently; Your basket size is small; Your spending is currently low.
546,0.008,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,Low cart activity observed,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; Low cart activity observed.
547,0.03,May Not Buy,High,You have not shopped recently,You buy fewer items per visit,Your purchase rate has slowed,This customer is may not purchase soon. Key factors: You have not shopped recently; You buy fewer items per visit; Your purchase rate has slowed.
548,0.038,May Not Buy,High,You have not shopped recently,Your basket size is small,Low cart activity observed,This customer is may not purchase soon. Key factors: You have not shopped recently; Your basket size is small; Low cart activity observed.
549,0.003,May Not Buy,High,You have not shopped recently,Your basket size is small,Your spending is currently low,This customer is may not purchase soon. Key factors: You have not shopped recently; Your basket size is small; Your spending is currently low.
550,0.08,May Not Buy,High,You have not shopped recently,You buy fewer items per visit,Your basket size is small,This customer is may not purchase soon. Key factors: You have not shopped recently; You buy fewer items per visit; Your basket size is small.
551,0.029,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,Your basket size is small,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; Your basket size is small.
552,0.013,May Not Buy,High,You have not shopped recently,Your basket size is small,Your purchase rate has slowed,This customer is may not purchase soon. Key factors: You have not shopped recently; Your basket size is small; Your purchase rate has slowed.
553,0.013,May Not Buy,High,You have not shopped recently,Your purchase rate has slowed,Your basket size is small,This customer is may not purchase soon. Key factors: You have not shopped recently; Your purchase rate has slowed; Your basket size is small.
554,0.929,Will Buy,High,Your recent activity on our platform,Your purchase rate has slowed,You actively browse our products,This customer is likely to purchase. Key factors: Your recent activity on our platform; Your purchase rate has slowed; You actively browse our products.
