user_id,total_orders,total_spend,avg_order_value,last_purchase,first_purchase,unique_products,total_quantity,recency_days,customer_age_days,purchase_rate,total_views,total_carts,avg_time_spent,unique_viewed,cart_rate,fav_category,fav_cat_orders,will_buy,cluster,segment_name,segment_id
424,6,529295.6,88215.93333333333,2025-03-21,2024-07-05,6,17,102,361,0.0166204986149584,31,12,271.2258064516129,26,0.3870967741935484,Toys,2,0,2,New Customer,2
425,5,759245.34,151849.068,2024-10-10,2024-01-16,5,14,264,532,0.0093984962406015,24,6,322.6666666666667,23,0.25,Electronics,2,0,0,At Risk,0
426,13,1846445.96,142034.3046153846,2025-05-08,2024-04-12,12,40,54,445,0.0292134831460674,32,14,271.125,27,0.4375,Sports,3,0,1,High Value,1
427,8,1342287.19,167785.89875,2025-06-27,2024-04-15,8,30,4,442,0.0180995475113122,25,9,338.72,22,0.36,Fashion,3,1,3,Loyal,3
428,9,1157746.05,128638.45,2025-04-22,2024-07-05,9,28,70,361,0.0249307479224376,27,5,315.9259259259259,22,0.1851851851851851,Beauty,2,0,1,High Value,1
429,2,206682.14,103341.07,2024-05-26,2024-03-11,2,5,401,477,0.0041928721174004,22,5,412.09090909090907,21,0.2272727272727272,Sports,1,0,0,At Risk,0
430,9,990613.36,110068.1511111111,2025-05-05,2024-04-22,9,23,57,435,0.0206896551724137,30,7,279.03333333333336,25,0.2333333333333333,Books,2,0,1,High Value,1
431,7,1138780.25,162682.89285714287,2025-05-02,2024-02-25,7,22,60,492,0.0142276422764227,34,10,302.02941176470586,28,0.2941176470588235,Books,2,0,3,Loyal,3
432,6,725014.3,120835.71666666667,2025-04-30,2024-01-15,6,16,62,533,0.0112570356472795,38,15,271.2894736842105,31,0.3947368421052631,Sports,2,0,2,New Customer,2
433,6,702407.44,117067.90666666666,2025-06-17,2024-02-14,5,18,14,503,0.0119284294234592,29,8,286.0689655172414,26,0.2758620689655172,Electronics,2,1,2,New Customer,2
434,9,1042868.22,115874.24666666666,2025-06-08,2024-01-21,9,33,23,527,0.01707779886148,39,11,331.46153846153845,29,0.282051282051282,Sports,3,1,1,High Value,1
435,7,739860.41,105694.3442857143,2025-04-28,2024-02-05,7,20,64,512,0.013671875,27,9,294.7037037037037,25,0.3333333333333333,Books,3,0,2,New Customer,2
436,9,959436.8,106604.08888888887,2025-04-17,2024-03-29,9,31,75,459,0.0196078431372549,23,6,364.5652173913044,21,0.2608695652173913,Fashion,3,0,1,High Value,1
437,6,731734.5,121955.75,2025-03-29,2024-01-28,6,22,94,520,0.0115384615384615,28,8,263.7142857142857,24,0.2857142857142857,Electronics,2,0,2,New Customer,2
438,6,1287080.99,214513.4983333333,2025-01-21,2024-02-23,6,28,161,494,0.0121457489878542,28,5,341.0357142857143,25,0.1785714285714285,Grocery,2,0,3,Loyal,3
439,11,1120847.18,101895.19818181818,2025-06-28,2024-01-18,11,25,3,530,0.020754716981132,29,5,319.7586206896552,26,0.1724137931034483,Fashion,4,1,1,High Value,1
440,11,1068815.55,97165.05,2025-06-03,2024-02-07,11,26,28,510,0.0215686274509803,36,8,298.25,30,0.2222222222222222,Fashion,3,1,1,High Value,1
441,6,356603.25,59433.875,2025-06-20,2024-05-31,6,13,11,396,0.0151515151515151,30,10,320.0,25,0.3333333333333333,Toys,1,1,2,New Customer,2
442,10,1660082.08,166008.208,2025-06-02,2024-01-19,10,32,29,529,0.0189035916824196,30,13,313.1,23,0.4333333333333333,Sports,3,1,1,High Value,1
443,4,684634.8400000001,171158.71000000002,2025-06-24,2024-02-25,4,15,7,492,0.008130081300813,32,9,348.90625,28,0.28125,Beauty,2,1,3,Loyal,3
444,4,345114.22,86278.555,2025-01-29,2024-05-20,4,18,153,407,0.0098280098280098,33,10,328.42424242424244,26,0.303030303030303,Books,1,0,0,At Risk,0
445,6,242339.54,40389.92333333333,2025-06-11,2024-05-10,6,16,20,417,0.014388489208633,22,6,308.22727272727275,21,0.2727272727272727,Books,1,1,2,New Customer,2
446,2,114602.6,57301.3,2024-09-23,2024-01-13,2,6,281,535,0.0037383177570093,19,6,306.2631578947368,18,0.3157894736842105,Books,1,0,0,At Risk,0
447,4,278447.89,69611.9725,2024-11-16,2024-03-28,4,10,227,460,0.008695652173913,28,11,369.3928571428572,26,0.3928571428571428,Home,2,0,0,At Risk,0
448,3,374503.91,124834.63666666669,2024-12-06,2024-01-29,3,10,207,519,0.0057803468208092,41,13,273.3658536585366,32,0.3170731707317073,Beauty,2,0,0,At Risk,0
449,7,729224.67,104174.95285714288,2025-05-04,2024-01-31,7,19,58,517,0.0135396518375241,21,4,346.4761904761905,20,0.1904761904761904,Grocery,3,0,2,New Customer,2
450,11,1681400.68,152854.60727272727,2025-06-14,2024-05-28,11,34,17,399,0.0275689223057644,29,9,357.41379310344826,25,0.3103448275862069,Beauty,2,1,1,High Value,1
451,9,1106012.29,122890.25444444444,2025-05-15,2024-03-06,9,27,47,482,0.0186721991701244,23,10,283.8695652173913,20,0.4347826086956521,Fashion,4,0,1,High Value,1
452,8,695630.38,86953.7975,2025-05-18,2024-04-03,6,22,44,454,0.0176211453744493,40,16,251.575,30,0.4,Beauty,3,0,2,New Customer,2
453,6,1032598.42,172099.73666666666,2025-04-06,2024-02-21,5,18,86,496,0.0120967741935483,35,15,286.8857142857143,29,0.4285714285714285,Sports,3,0,3,Loyal,3
454,12,1334446.15,111203.84583333333,2025-06-12,2024-02-23,12,36,19,494,0.0242914979757085,39,10,306.43589743589746,32,0.2564102564102564,Books,4,1,1,High Value,1
455,3,392846.53,130948.84333333334,2025-06-15,2024-05-11,3,9,16,416,0.0072115384615384,22,8,265.8636363636364,21,0.3636363636363636,Fashion,1,1,2,New Customer,2
456,12,1322248.64,110187.38666666669,2025-04-29,2024-02-17,11,34,63,500,0.024,44,11,289.22727272727275,34,0.25,Books,2,0,1,High Value,1
457,12,1541794.87,128482.90583333334,2025-04-29,2024-02-19,12,37,63,498,0.0240963855421686,31,10,343.1935483870968,30,0.3225806451612903,Beauty,3,0,1,High Value,1
458,8,1085011.64,135626.455,2025-04-16,2024-04-26,8,25,76,431,0.0185614849187935,32,8,310.59375,31,0.25,Fashion,3,0,3,Loyal,3
459,6,574590.61,95765.10166666668,2025-06-05,2024-06-07,6,13,26,389,0.0154241645244215,24,9,278.0416666666667,22,0.375,Books,3,1,2,New Customer,2
460,8,1484215.57,185526.94625,2025-04-27,2024-01-09,8,28,65,539,0.0148423005565862,29,13,266.6896551724138,26,0.4482758620689655,Electronics,2,0,3,Loyal,3
461,11,1767590.11,160690.00999999998,2025-04-19,2024-01-16,11,35,73,532,0.0206766917293233,23,9,314.1304347826087,20,0.391304347826087,Electronics,2,0,1,High Value,1
462,5,531929.97,106385.994,2025-06-14,2024-04-03,4,14,17,454,0.0110132158590308,30,11,296.2,24,0.3666666666666666,Beauty,2,1,2,New Customer,2
463,8,1193748.52,149218.565,2025-06-16,2024-03-24,7,27,15,464,0.0172413793103448,31,14,335.51612903225805,26,0.4516129032258064,Electronics,5,1,3,Loyal,3
464,4,433567.44,108391.86,2025-02-27,2024-10-01,4,10,124,273,0.0146520146520146,21,12,291.0,18,0.5714285714285714,Books,3,0,0,At Risk,0
465,5,486055.17,97211.034,2025-06-21,2024-03-23,5,11,10,465,0.010752688172043,20,3,261.8,18,0.15,Fashion,2,1,2,New Customer,2
466,11,683171.44,62106.49454545454,2024-10-26,2024-01-05,9,28,248,543,0.0202578268876611,24,13,323.0416666666667,21,0.5416666666666666,Home,3,0,2,New Customer,2
467,9,718337.95,79815.32777777777,2025-03-14,2024-04-09,9,21,109,448,0.0200892857142857,30,11,301.3,27,0.3666666666666666,Beauty,2,0,2,New Customer,2
468,11,1206432.21,109675.65545454546,2025-06-25,2024-03-27,11,26,6,461,0.0238611713665943,28,12,303.3928571428572,22,0.4285714285714285,Fashion,3,1,1,High Value,1
469,6,804112.03,134018.67166666666,2025-06-19,2024-07-07,6,20,12,359,0.0167130919220055,31,12,319.61290322580646,28,0.3870967741935484,Books,1,1,3,Loyal,3
470,4,195264.37,48816.0925,2024-05-19,2024-01-02,4,11,408,546,0.0073260073260073,30,12,331.53333333333336,25,0.4,Toys,1,0,0,At Risk,0
471,5,716038.62,143207.724,2025-06-17,2024-01-30,5,18,14,518,0.0096525096525096,24,7,277.4166666666667,19,0.2916666666666667,Grocery,1,1,3,Loyal,3
472,6,502657.43,83776.23833333333,2025-06-30,2024-01-17,6,16,1,531,0.0112994350282485,34,9,340.2647058823529,30,0.2647058823529412,Beauty,2,1,2,New Customer,2
473,6,610400.4299999999,101733.40499999998,2025-03-17,2024-01-24,6,16,106,524,0.0114503816793893,30,14,272.5,28,0.4666666666666667,Beauty,2,0,2,New Customer,2
474,8,738957.12,92369.64,2025-02-04,2024-04-01,8,20,147,456,0.0175438596491228,25,9,257.12,23,0.36,Books,3,0,2,New Customer,2
475,6,809579.1499999999,134929.8583333333,2025-02-18,2024-05-27,6,15,133,400,0.015,31,8,301.96774193548384,24,0.2580645161290322,Beauty,2,0,3,Loyal,3
476,14,1618712.28,115622.30571428571,2025-06-20,2024-03-18,13,41,11,470,0.0297872340425531,30,12,347.96666666666664,23,0.4,Fashion,3,1,1,High Value,1
477,3,362900.12,120966.70666666668,2025-06-17,2024-02-28,3,6,14,489,0.0061349693251533,34,9,304.0882352941176,28,0.2647058823529412,Home,2,1,2,New Customer,2
478,8,1121270.38,140158.79750000002,2025-04-16,2024-01-03,7,34,76,545,0.0146788990825688,27,11,270.6666666666667,24,0.4074074074074074,Fashion,3,0,3,Loyal,3
479,8,654647.38,81830.9225,2025-01-24,2024-01-29,7,24,158,519,0.0154142581888246,21,10,330.1428571428572,20,0.4761904761904761,Fashion,5,0,2,New Customer,2
480,7,1026685.26,146669.32285714286,2025-04-15,2024-02-15,6,23,77,502,0.0139442231075697,35,9,307.9142857142857,26,0.2571428571428571,Fashion,2,0,3,Loyal,3
481,11,1180269.09,107297.19,2025-05-22,2024-05-15,11,33,40,412,0.0266990291262135,28,9,250.39285714285717,26,0.3214285714285714,Books,2,0,1,High Value,1
482,6,682509.13,113751.52166666668,2025-02-20,2024-03-15,5,21,131,473,0.0126849894291754,37,13,302.6216216216216,31,0.3513513513513513,Fashion,2,0,2,New Customer,2
483,4,173708.09,43427.0225,2025-04-24,2024-03-05,4,9,68,483,0.0082815734989648,34,7,289.3235294117647,30,0.2058823529411764,Fashion,2,0,2,New Customer,2
484,7,666717.84,95245.4057142857,2025-04-25,2024-02-06,7,21,67,511,0.0136986301369863,29,8,296.7931034482759,25,0.2758620689655172,Books,4,0,2,New Customer,2
485,4,638404.4099999999,159601.10249999998,2025-03-21,2024-02-28,4,14,102,489,0.0081799591002045,25,6,319.68,23,0.24,Books,2,0,3,Loyal,3
486,9,1221073.3,135674.8111111111,2025-05-26,2024-02-24,8,23,36,493,0.0182555780933062,26,5,341.7692307692308,22,0.1923076923076923,Fashion,3,0,1,High Value,1
487,5,564481.38,112896.276,2025-05-09,2024-01-13,5,16,53,535,0.0093457943925233,30,10,309.3666666666667,27,0.3333333333333333,Toys,2,0,2,New Customer,2
488,11,1109420.92,100856.44727272728,2025-06-16,2024-01-19,10,33,15,529,0.0207939508506616,39,12,258.12820512820514,34,0.3076923076923077,Grocery,4,1,1,High Value,1
489,6,498802.82,83133.80333333333,2025-06-10,2024-01-21,6,18,21,527,0.0113851992409867,33,12,326.6666666666667,28,0.3636363636363636,Sports,3,1,2,New Customer,2
490,7,469389.2,67055.6,2025-03-08,2024-01-15,7,19,115,533,0.0131332082551594,31,11,315.64516129032256,26,0.3548387096774194,Toys,3,0,2,New Customer,2
491,9,682237.63,75804.18111111112,2025-04-08,2024-01-18,9,21,84,530,0.0169811320754716,38,15,259.1842105263158,34,0.3947368421052631,Electronics,3,0,2,New Customer,2
492,7,1282485.59,183212.22714285715,2025-02-01,2024-01-25,7,21,150,523,0.0133843212237093,17,5,251.05882352941177,14,0.2941176470588235,Books,2,0,3,Loyal,3
493,6,819255.53,136542.58833333335,2025-02-23,2024-03-03,6,25,128,485,0.0123711340206185,31,8,283.6774193548387,27,0.2580645161290322,Electronics,3,0,3,Loyal,3
494,12,1533555.73,127796.31083333334,2025-05-29,2024-02-14,12,37,33,503,0.0238568588469184,28,10,264.4642857142857,26,0.3571428571428571,Sports,3,0,1,High Value,1
495,9,1854275.11,206030.56777777776,2025-06-24,2024-02-19,8,31,7,498,0.0180722891566265,16,1,306.8125,15,0.0625,Beauty,5,1,1,High Value,1
496,13,1824755.72,140365.82461538463,2025-04-27,2024-04-08,12,34,65,449,0.0289532293986636,37,13,346.7837837837838,33,0.3513513513513513,Beauty,4,0,1,High Value,1
497,3,516072.75,172024.25,2025-03-21,2024-02-13,3,10,102,504,0.0059523809523809,37,14,351.0810810810811,32,0.3783783783783784,Beauty,2,0,3,Loyal,3
498,7,978741.8,139820.25714285715,2025-04-09,2024-04-10,7,23,83,447,0.0156599552572706,34,12,308.0,29,0.3529411764705882,Books,4,0,3,Loyal,3
499,11,1755017.48,159547.04363636364,2025-05-23,2024-01-10,10,32,39,538,0.020446096654275,25,8,244.0,22,0.32,Books,2,0,1,High Value,1
500,13,1615303.48,124254.11384615384,2025-05-13,2024-01-03,11,40,49,545,0.0238532110091743,29,13,289.55172413793105,26,0.4482758620689655,Sports,4,0,1,High Value,1
501,5,824275.28,164855.056,2025-06-20,2024-02-03,5,17,11,514,0.0097276264591439,30,8,272.3333333333333,26,0.2666666666666666,Fashion,2,1,3,Loyal,3
502,10,1630282.9,163028.28999999998,2025-06-22,2024-02-19,10,34,9,498,0.0200803212851405,24,6,325.375,20,0.25,Sports,2,1,1,High Value,1
503,7,920121.45,131445.92142857143,2025-06-11,2024-04-10,6,24,20,447,0.0156599552572706,29,13,341.6551724137931,25,0.4482758620689655,Toys,2,1,3,Loyal,3
504,6,656146.8400000001,109357.80666666669,2024-11-12,2024-02-17,6,13,231,500,0.012,28,10,317.85714285714283,22,0.3571428571428571,Beauty,3,0,0,At Risk,0
505,10,2108616.31,210861.631,2025-05-10,2024-01-02,10,38,52,546,0.0183150183150183,32,5,318.6875,27,0.15625,Beauty,3,0,1,High Value,1
506,8,1252134.98,156516.8725,2025-03-28,2024-04-29,8,27,95,428,0.0186915887850467,29,8,320.48275862068965,27,0.2758620689655172,Fashion,3,0,3,Loyal,3
507,5,560692.57,112138.514,2025-05-23,2024-02-25,5,15,39,492,0.0101626016260162,27,13,295.48148148148147,22,0.4814814814814814,Home,1,0,2,New Customer,2
508,7,1020983.3,145854.75714285712,2025-05-27,2024-05-11,7,20,35,416,0.016826923076923,33,9,305.8181818181818,27,0.2727272727272727,Beauty,4,0,3,Loyal,3
509,9,1087341.44,120815.71555555557,2025-06-16,2024-01-08,8,24,15,540,0.0166666666666666,35,15,319.9428571428571,30,0.4285714285714285,Sports,2,1,1,High Value,1
510,5,1044261.33,208852.266,2025-01-18,2024-03-18,5,17,164,470,0.0106382978723404,37,17,316.86486486486484,32,0.4594594594594595,Beauty,2,0,3,Loyal,3
511,4,370154.47,92538.6175,2025-02-09,2024-05-31,4,10,142,396,0.0101010101010101,34,14,315.5882352941176,30,0.4117647058823529,Grocery,2,0,0,At Risk,0
512,9,753954.97,83772.77444444444,2025-06-14,2024-03-17,9,20,17,471,0.019108280254777,21,6,274.3333333333333,20,0.2857142857142857,Fashion,2,1,2,New Customer,2
513,12,1675183.46,139598.62166666667,2025-06-25,2024-01-26,12,40,6,522,0.0229885057471264,28,9,347.5,22,0.3214285714285714,Sports,3,1,1,High Value,1
514,7,360814.84,51544.97714285715,2024-12-22,2024-04-19,7,19,191,438,0.0159817351598173,23,6,302.2608695652174,20,0.2608695652173913,Sports,2,0,2,New Customer,2
515,4,605582.37,151395.5925,2024-12-13,2024-01-17,3,14,200,531,0.007532956685499,35,12,324.65714285714284,30,0.3428571428571428,Sports,2,0,0,At Risk,0
516,6,682676.8300000001,113779.47166666668,2025-05-31,2024-03-28,6,15,31,460,0.0130434782608695,36,10,261.8611111111111,31,0.2777777777777778,Electronics,2,0,2,New Customer,2
517,5,807067.88,161413.576,2024-11-05,2024-01-29,5,12,238,519,0.0096339113680154,30,7,294.6333333333333,22,0.2333333333333333,Sports,3,0,0,At Risk,0
518,4,748858.98,187214.745,2025-02-12,2024-05-08,4,14,139,419,0.0095465393794749,25,10,332.16,25,0.4,Beauty,2,0,3,Loyal,3
519,4,766416.96,191604.24,2025-06-21,2024-01-01,4,17,10,547,0.0073126142595978,29,12,315.0689655172414,21,0.4137931034482758,Grocery,1,1,3,Loyal,3
520,9,1052610.64,116956.73777777776,2025-06-25,2024-03-07,9,26,6,481,0.0187110187110187,34,10,245.7941176470588,31,0.2941176470588235,Books,3,1,1,High Value,1
521,7,1219166.44,174166.63428571427,2025-05-08,2024-06-11,7,29,54,385,0.0181818181818181,24,3,242.75,19,0.125,Beauty,2,0,3,Loyal,3
522,10,1142276.24,114227.624,2025-05-06,2024-03-27,10,23,56,461,0.0216919739696312,30,16,341.2,25,0.5333333333333333,Sports,4,0,1,High Value,1
523,7,785915.45,112273.6357142857,2025-04-10,2024-02-16,7,19,82,501,0.0139720558882235,35,13,344.54285714285714,29,0.3714285714285714,Electronics,2,0,2,New Customer,2
524,10,1353846.31,135384.631,2025-05-15,2024-03-06,9,29,47,482,0.0207468879668049,31,12,333.96774193548384,28,0.3870967741935484,Home,2,0,1,High Value,1
525,7,1061788.84,151684.11999999997,2025-03-30,2024-05-18,7,21,93,409,0.0171149144254278,26,16,267.8076923076923,24,0.6153846153846154,Beauty,2,0,3,Loyal,3
526,13,1744955.62,134227.3553846154,2025-05-08,2024-01-28,13,41,54,520,0.025,30,10,251.46666666666667,25,0.3333333333333333,Electronics,3,0,1,High Value,1
527,10,846068.98,84606.898,2025-06-16,2024-02-05,10,30,15,512,0.01953125,34,14,325.61764705882354,26,0.4117647058823529,Home,2,1,1,High Value,1
528,16,2178670.47,136166.904375,2025-05-21,2024-01-21,15,47,41,527,0.0303605313092979,31,12,303.5483870967742,30,0.3870967741935484,Grocery,4,0,1,High Value,1
529,6,1216034.29,202672.38166666668,2024-11-30,2024-06-26,5,21,213,370,0.0162162162162162,36,10,287.69444444444446,30,0.2777777777777778,Grocery,2,0,3,Loyal,3
530,5,308564.26,61712.852,2024-12-30,2024-02-26,5,16,183,491,0.010183299389002,37,13,280.6216216216216,31,0.3513513513513513,Books,2,0,0,At Risk,0
531,5,485869.0,97173.8,2025-02-25,2024-10-04,5,13,126,270,0.0185185185185185,28,9,311.32142857142856,26,0.3214285714285714,Beauty,2,0,2,New Customer,2
532,7,923329.65,131904.23571428572,2024-11-17,2024-02-24,7,24,226,493,0.0141987829614604,42,15,307.3809523809524,36,0.3571428571428571,Fashion,2,0,0,At Risk,0
533,8,896599.25,112074.90625,2025-06-23,2024-02-19,7,24,8,498,0.0160642570281124,23,7,320.8260869565217,21,0.3043478260869565,Electronics,3,1,2,New Customer,2
534,9,869885.3,96653.92222222225,2025-05-28,2024-01-10,9,19,34,538,0.0167286245353159,32,8,267.75,27,0.25,Home,2,0,2,New Customer,2
535,3,323645.25,107881.75,2025-03-01,2024-02-05,3,9,122,512,0.005859375,35,14,332.0571428571429,31,0.4,Sports,1,0,0,At Risk,0
536,8,459333.69,57416.71125,2025-06-09,2024-02-24,7,21,22,493,0.0162271805273833,27,9,257.2962962962963,24,0.3333333333333333,Fashion,3,1,2,New Customer,2
537,6,438458.83,73076.47166666666,2025-06-19,2024-04-16,6,27,12,441,0.0136054421768707,30,7,320.3,25,0.2333333333333333,Fashion,3,1,2,New Customer,2
538,5,311276.71,62255.34199999999,2025-06-28,2024-04-29,5,18,3,428,0.0116822429906542,29,9,304.1034482758621,26,0.3103448275862069,Fashion,2,1,2,New Customer,2
539,7,867984.19,123997.74142857142,2025-04-14,2024-01-01,7,22,78,547,0.0127970749542961,29,10,282.4482758620689,23,0.3448275862068966,Electronics,2,0,3,Loyal,3
540,7,443686.22,63383.74571428571,2025-02-22,2024-04-02,7,20,129,455,0.0153846153846153,24,7,288.7916666666667,21,0.2916666666666667,Fashion,2,0,2,New Customer,2
541,5,582719.25,116543.85,2025-03-14,2024-04-12,5,15,109,445,0.0112359550561797,31,13,272.5483870967742,28,0.4193548387096774,Toys,1,0,2,New Customer,2
542,7,318256.22,45465.17428571428,2025-05-17,2024-08-19,6,12,45,316,0.0221518987341772,38,14,288.7631578947368,35,0.3684210526315789,Home,3,0,2,New Customer,2
543,4,238823.28,59705.82,2025-06-07,2024-04-29,4,9,24,428,0.0093457943925233,29,8,286.0,25,0.2758620689655172,Fashion,2,1,2,New Customer,2
544,3,379408.29,126469.43,2024-11-12,2024-03-31,3,8,231,457,0.0065645514223194,46,18,249.17391304347825,37,0.391304347826087,Sports,1,0,0,At Risk,0
545,8,1314649.34,164331.1675,2025-05-13,2024-05-02,8,21,49,425,0.0188235294117647,31,8,316.6774193548387,27,0.2580645161290322,Sports,2,0,3,Loyal,3
546,5,508764.03,101752.806,2025-05-07,2024-06-02,5,15,55,394,0.0126903553299492,23,13,273.95652173913044,21,0.5652173913043478,Toys,1,0,2,New Customer,2
547,3,380451.28,126817.09333333334,2025-02-25,2024-04-05,3,10,126,452,0.0066371681415929,25,8,258.28,22,0.32,Fashion,2,0,0,At Risk,0
548,7,1354143.14,193449.02,2025-05-15,2024-02-28,7,25,47,489,0.0143149284253578,41,18,292.8780487804878,32,0.4390243902439024,Beauty,3,0,3,Loyal,3
549,8,1310144.36,163768.045,2025-05-26,2024-08-09,8,25,36,326,0.0245398773006134,35,13,353.3428571428572,26,0.3714285714285714,Books,3,0,3,Loyal,3
550,11,1512683.67,137516.69727272727,2025-05-31,2024-02-16,11,29,31,501,0.0219560878243512,35,11,248.74285714285716,31,0.3142857142857143,Beauty,3,0,1,High Value,1
551,6,940766.05,156794.34166666667,2025-05-30,2024-01-11,6,21,32,537,0.0111731843575419,27,10,303.8888888888889,27,0.3703703703703703,Sports,3,0,3,Loyal,3
552,7,1124458.1,160636.87142857144,2025-02-16,2024-01-10,6,21,135,538,0.0130111524163568,25,9,323.36,22,0.36,Fashion,3,0,3,Loyal,3
553,5,697754.94,139550.98799999998,2025-03-02,2024-04-23,5,14,121,434,0.0115207373271889,26,7,277.03846153846155,21,0.2692307692307692,Sports,1,0,3,Loyal,3
554,4,199218.73,49804.6825,2025-06-29,2024-03-03,4,9,2,485,0.0082474226804123,27,8,306.962962962963,25,0.2962962962962963,Books,2,1,2,New Customer,2
555,6,105964.43,17660.73833333333,2025-04-16,2024-02-18,5,9,76,499,0.0120240480961923,33,9,318.4848484848485,29,0.2727272727272727,Toys,3,0,2,New Customer,2
556,15,1354997.4,90333.16,2025-06-02,2024-01-06,15,42,29,542,0.0276752767527675,30,8,325.9,26,0.2666666666666666,Books,4,1,1,High Value,1
557,8,1157066.61,144633.32624999998,2025-05-30,2024-02-28,8,34,32,489,0.016359918200409,33,10,375.1818181818182,29,0.303030303030303,Grocery,2,0,3,Loyal,3
558,11,1726674.11,156970.37363636363,2025-04-29,2024-02-05,11,42,63,512,0.021484375,32,12,269.4375,27,0.375,Books,3,0,1,High Value,1
559,5,726536.98,145307.396,2025-04-15,2024-05-31,5,13,77,396,0.0126262626262626,32,15,276.125,28,0.46875,Grocery,2,0,3,Loyal,3
560,9,738632.85,82070.31666666667,2025-05-26,2024-03-07,9,30,36,481,0.0187110187110187,34,13,309.79411764705884,28,0.3823529411764705,Books,3,0,2,New Customer,2
561,11,2018408.61,183491.6918181818,2025-06-01,2024-01-16,8,40,30,532,0.0206766917293233,24,7,313.0833333333333,23,0.2916666666666667,Sports,3,1,1,High Value,1
562,7,873443.25,124777.60714285714,2025-06-30,2024-02-06,6,20,1,511,0.0136986301369863,32,7,306.40625,26,0.21875,Toys,3,1,3,Loyal,3
563,5,804846.02,160969.204,2025-03-16,2024-05-11,5,18,107,416,0.0120192307692307,22,6,273.5,22,0.2727272727272727,Toys,3,0,3,Loyal,3
564,3,745448.55,248482.85,2025-02-26,2024-05-25,3,15,125,402,0.0074626865671641,32,13,306.09375,29,0.40625,Toys,1,0,3,Loyal,3
565,8,746356.44,93294.555,2025-06-22,2024-01-28,7,25,9,520,0.0153846153846153,32,8,336.0625,24,0.25,Books,3,1,2,New Customer,2
566,12,1380619.4,115051.61666666664,2025-04-04,2024-03-14,11,34,88,474,0.0253164556962025,30,5,266.6,27,0.1666666666666666,Grocery,3,0,1,High Value,1
567,3,514247.13,171415.71,2024-07-20,2024-03-05,3,8,346,483,0.0062111801242236,37,13,312.7567567567568,32,0.3513513513513513,Fashion,1,0,0,At Risk,0
568,9,1309262.5,145473.61111111112,2025-05-10,2024-02-19,9,31,52,498,0.0180722891566265,34,11,306.2058823529412,28,0.3235294117647059,Beauty,4,0,1,High Value,1
569,4,397199.5500000001,99299.8875,2025-01-13,2024-01-15,3,9,169,533,0.0075046904315197,38,7,315.63157894736844,29,0.1842105263157894,Grocery,2,0,0,At Risk,0
570,8,817665.6,102208.2,2024-12-20,2024-01-14,8,19,193,534,0.0149812734082397,31,10,291.35483870967744,26,0.3225806451612903,Electronics,2,0,2,New Customer,2
571,11,2281374.58,207397.6890909091,2025-06-30,2024-01-18,11,45,1,530,0.020754716981132,19,8,304.5263157894737,15,0.4210526315789473,Electronics,2,1,1,High Value,1
572,7,621395.66,88770.80857142857,2025-05-25,2024-07-01,7,17,37,365,0.0191780821917808,30,10,300.6,30,0.3333333333333333,Grocery,2,0,2,New Customer,2
573,8,1087988.06,135998.5075,2024-12-22,2024-06-03,8,21,191,393,0.0203562340966921,26,12,297.1923076923077,21,0.4615384615384615,Fashion,4,0,3,Loyal,3
574,7,745955.72,106565.10285714285,2025-06-04,2024-04-13,6,13,27,444,0.0157657657657657,35,10,305.77142857142854,26,0.2857142857142857,Fashion,3,1,2,New Customer,2
575,8,1485321.22,185665.1525,2025-06-01,2024-04-23,8,30,30,434,0.0184331797235023,33,9,361.5757575757576,26,0.2727272727272727,Beauty,2,1,3,Loyal,3
576,8,1470680.06,183835.0075,2024-09-15,2024-01-19,8,30,289,529,0.0151228733459357,30,4,315.7,25,0.1333333333333333,Books,3,0,3,Loyal,3
577,10,1230828.9,123082.88999999998,2025-01-09,2024-01-05,9,34,173,543,0.0184162062615101,29,6,234.20689655172413,26,0.2068965517241379,Books,3,0,1,High Value,1
578,8,962638.48,120329.81,2025-06-19,2024-01-03,7,21,12,545,0.0146788990825688,38,13,344.0,32,0.3421052631578947,Electronics,2,1,3,Loyal,3
579,8,506094.82,63261.8525,2025-06-18,2024-01-03,8,13,13,545,0.0146788990825688,28,9,310.60714285714283,26,0.3214285714285714,Electronics,2,1,2,New Customer,2
580,7,990794.09,141542.01285714286,2025-05-05,2024-01-28,7,21,57,520,0.0134615384615384,26,10,349.4230769230769,24,0.3846153846153846,Fashion,3,0,3,Loyal,3
581,7,700084.49,100012.07,2025-01-14,2024-01-09,7,13,168,539,0.0129870129870129,43,11,306.3953488372093,34,0.2558139534883721,Sports,3,0,2,New Customer,2
582,7,900429.1,128632.72857142855,2025-02-23,2024-01-27,5,23,128,521,0.0134357005758157,35,10,362.4285714285714,31,0.2857142857142857,Books,3,0,3,Loyal,3
583,5,603880.5700000001,120776.11400000002,2025-04-26,2024-08-29,4,15,66,306,0.0163398692810457,27,15,297.5925925925926,24,0.5555555555555556,Beauty,2,0,2,New Customer,2
584,8,1327977.51,165997.18875,2025-04-13,2024-02-28,7,29,79,489,0.016359918200409,27,9,229.85185185185185,25,0.3333333333333333,Beauty,3,0,3,Loyal,3
585,8,353386.32,44173.29,2025-06-09,2024-02-12,8,22,22,505,0.0158415841584158,29,12,300.3793103448276,23,0.4137931034482758,Fashion,4,1,2,New Customer,2
