user_id,product_id,viewed,carted,time_spent_sec,date
487,P051,1,0,226,2024-05-24
398,P039,1,0,419,2024-08-31
584,P047,1,0,196,2024-09-27
340,P052,1,0,573,2024-12-22
344,P098,1,0,416,2025-06-19
266,P005,1,0,486,2024-05-23
384,P087,1,1,316,2024-08-20
361,P083,1,1,373,2025-06-21
497,P002,1,0,533,2025-03-15
323,P088,1,1,592,2024-06-13
502,P090,1,0,330,2024-01-17
577,P042,1,0,283,2024-01-30
259,P065,1,0,238,2024-12-19
470,P078,1,0,393,2024-10-06
216,P037,1,0,250,2025-01-25
531,P038,1,1,588,2025-02-05
152,P092,1,0,509,2025-05-26
470,P074,1,1,465,2025-04-12
173,P020,1,0,154,2025-03-15
258,P049,1,1,96,2024-11-27
579,P031,1,0,44,2024-01-11
176,P064,1,0,149,2025-04-16
497,P047,1,1,71,2025-05-02
532,P054,1,1,491,2025-03-23
456,P073,1,0,560,2024-02-09
560,P041,1,0,268,2025-01-01
224,P071,1,0,20,2024-04-29
577,P056,1,1,82,2024-06-07
490,P005,1,0,360,2024-01-07
128,P004,1,0,92,2024-12-22
288,P068,1,0,592,2024-08-12
544,P075,1,1,170,2024-05-27
544,P034,1,0,336,2024-12-30
584,P056,1,0,197,2024-08-05
193,P017,1,0,320,2024-11-12
244,P099,1,0,204,2025-01-17
436,P011,1,0,421,2024-07-22
207,P007,1,0,574,2024-03-22
263,P056,1,1,344,2024-02-12
347,P002,1,0,455,2025-01-13
463,P009,1,0,451,2024-08-01
311,P015,1,1,75,2024-05-23
366,P063,1,0,52,2025-05-29
432,P015,1,0,474,2024-07-14
113,P088,1,0,244,2025-06-27
175,P009,1,0,331,2024-05-15
380,P057,1,1,588,2025-02-10
170,P065,1,1,250,2024-01-08
500,P083,1,0,575,2024-10-20
129,P047,1,0,86,2025-05-29
284,P007,1,0,402,2024-02-23
387,P025,1,1,119,2024-04-08
177,P084,1,0,64,2024-09-25
460,P094,1,1,372,2025-06-24
391,P054,1,0,279,2024-03-10
381,P035,1,0,25,2024-09-04
379,P055,1,0,325,2025-04-15
136,P080,1,0,521,2024-02-22
452,P048,1,0,532,2025-04-13
257,P068,1,0,47,2024-12-10
305,P049,1,0,240,2024-01-29
540,P094,1,0,390,2025-02-05
104,P075,1,1,326,2024-10-05
421,P051,1,0,379,2024-01-11
540,P013,1,0,236,2024-12-08
127,P054,1,0,393,2025-01-20
322,P008,1,0,39,2024-12-23
417,P003,1,1,379,2025-01-16
457,P059,1,0,347,2025-05-11
376,P074,1,0,497,2024-09-11
399,P013,1,1,325,2025-05-14
237,P029,1,0,165,2024-02-12
461,P025,1,0,166,2024-03-25
456,P099,1,1,406,2024-01-19
404,P016,1,0,151,2025-04-11
317,P035,1,0,82,2024-11-11
196,P033,1,1,243,2024-06-21
142,P013,1,0,60,2024-05-13
324,P083,1,0,146,2024-08-28
349,P058,1,0,575,2024-04-21
501,P029,1,0,17,2024-09-06
151,P034,1,0,176,2024-09-12
352,P069,1,0,222,2024-11-12
298,P028,1,0,195,2025-06-11
327,P034,1,1,167,2025-01-08
314,P041,1,0,575,2025-02-06
312,P098,1,1,44,2024-12-07
572,P071,1,0,42,2024-02-20
467,P047,1,1,599,2024-12-24
572,P090,1,0,567,2024-04-28
268,P061,1,0,64,2024-04-04
537,P041,1,0,236,2024-12-07
333,P070,1,0,583,2024-02-20
593,P062,1,0,290,2024-04-19
510,P037,1,1,542,2024-04-27
278,P086,1,1,126,2024-10-29
239,P055,1,0,104,2024-12-15
230,P015,1,0,105,2024-02-06
102,P053,1,0,434,2024-05-24
567,P051,1,0,448,2025-01-05
249,P041,1,1,350,2024-08-28
498,P082,1,1,418,2024-08-13
355,P064,1,0,453,2025-01-04
410,P080,1,0,56,2024-06-21
440,P030,1,0,298,2024-05-15
220,P072,1,0,448,2024-07-04
195,P049,1,0,285,2025-06-06
534,P040,1,1,120,2025-06-23
432,P051,1,0,329,2025-01-29
554,P021,1,1,539,2024-08-27
307,P028,1,1,353,2024-03-02
438,P048,1,0,215,2024-03-29
438,P047,1,0,214,2024-03-20
447,P026,1,0,451,2024-04-26
518,P014,1,0,14,2024-06-16
349,P065,1,0,496,2024-07-11
253,P040,1,0,206,2025-04-01
188,P096,1,0,242,2024-04-22
348,P098,1,0,87,2025-02-21
386,P021,1,0,364,2025-06-18
380,P044,1,1,545,2024-10-06
439,P026,1,0,230,2024-11-17
457,P088,1,1,517,2024-11-07
108,P068,1,0,324,2025-04-02
241,P004,1,0,209,2025-05-03
178,P074,1,1,439,2024-04-16
482,P063,1,0,427,2024-12-15
325,P063,1,1,595,2024-02-26
298,P016,1,1,258,2024-10-23
235,P020,1,0,137,2024-03-29
360,P005,1,1,333,2024-09-23
271,P041,1,0,139,2024-10-23
154,P048,1,0,536,2025-03-18
222,P040,1,1,267,2024-01-07
135,P055,1,0,472,2024-02-19
557,P084,1,1,399,2024-09-14
411,P016,1,0,323,2024-11-29
209,P032,1,0,367,2024-07-02
111,P013,1,0,400,2024-04-07
242,P056,1,1,121,2025-01-23
451,P039,1,0,369,2025-04-30
217,P025,1,0,445,2025-06-14
239,P001,1,1,100,2024-07-25
237,P010,1,1,513,2025-06-02
136,P002,1,1,15,2025-05-13
157,P074,1,0,503,2024-04-14
437,P039,1,0,114,2024-11-15
399,P046,1,0,296,2025-01-02
268,P069,1,0,565,2025-05-13
540,P028,1,0,572,2024-02-07
590,P060,1,0,413,2025-03-12
472,P010,1,1,60,2024-09-20
224,P067,1,1,80,2025-01-26
524,P070,1,0,552,2024-05-23
540,P060,1,1,183,2024-07-19
434,P003,1,1,42,2025-04-11
576,P003,1,0,404,2024-10-09
229,P044,1,0,251,2024-01-23
440,P001,1,0,12,2024-09-24
284,P092,1,1,137,2024-02-18
362,P011,1,1,500,2024-08-24
209,P007,1,0,191,2025-05-19
427,P049,1,0,152,2025-04-12
194,P022,1,0,518,2024-08-15
527,P055,1,1,341,2024-03-01
235,P027,1,0,405,2024-02-15
270,P075,1,0,276,2025-04-20
220,P046,1,0,345,2024-05-24
185,P054,1,1,384,2024-09-23
402,P027,1,0,362,2024-08-02
593,P073,1,0,204,2024-11-08
532,P048,1,0,209,2024-12-21
515,P079,1,1,454,2024-10-30
175,P054,1,0,398,2024-03-04
467,P004,1,1,585,2025-04-14
181,P060,1,0,21,2024-11-17
146,P034,1,1,258,2024-04-27
570,P050,1,0,103,2024-03-11
412,P079,1,0,214,2025-03-20
288,P054,1,0,60,2024-06-09
458,P047,1,0,187,2025-03-14
121,P006,1,0,140,2024-07-06
186,P025,1,1,275,2024-07-27
285,P060,1,1,202,2024-11-22
573,P074,1,0,386,2024-06-20
180,P042,1,0,504,2024-10-12
545,P063,1,0,190,2024-10-04
419,P057,1,0,373,2025-02-11
288,P041,1,0,176,2025-06-11
534,P100,1,1,351,2025-03-22
204,P069,1,0,448,2025-05-17
309,P055,1,0,474,2024-02-29
208,P011,1,1,13,2024-03-21
186,P017,1,1,83,2024-09-08
215,P083,1,1,538,2025-05-19
283,P027,1,1,278,2024-07-01
138,P039,1,0,533,2024-08-07
523,P043,1,0,349,2025-04-09
248,P073,1,1,549,2024-08-24
417,P055,1,1,215,2024-05-10
286,P020,1,0,303,2024-08-08
119,P080,1,0,359,2024-09-11
578,P097,1,0,187,2024-03-06
281,P009,1,0,210,2024-10-20
505,P049,1,0,31,2025-03-18
588,P069,1,1,597,2024-06-04
598,P096,1,0,491,2024-04-14
593,P046,1,0,338,2025-03-01
557,P014,1,0,568,2024-02-17
441,P010,1,0,228,2024-01-21
184,P023,1,0,153,2024-08-02
399,P044,1,0,119,2024-07-02
150,P054,1,1,534,2024-08-17
170,P025,1,0,578,2024-12-29
567,P034,1,0,278,2024-05-09
579,P022,1,0,246,2024-05-16
312,P096,1,1,140,2024-04-26
252,P034,1,0,217,2025-05-01
155,P044,1,1,47,2024-09-30
265,P016,1,1,412,2025-05-15
379,P057,1,0,573,2025-05-27
515,P005,1,0,137,2024-12-27
490,P078,1,0,223,2024-07-01
317,P069,1,0,200,2024-07-19
565,P023,1,1,412,2024-07-13
273,P046,1,0,434,2024-02-11
207,P025,1,1,406,2024-07-11
145,P005,1,0,465,2024-03-25
391,P059,1,0,190,2024-07-24
461,P071,1,0,372,2024-10-27
275,P044,1,0,474,2025-04-25
324,P082,1,0,400,2024-01-07
551,P024,1,0,347,2025-03-15
246,P003,1,1,248,2024-01-15
419,P079,1,1,556,2025-03-19
361,P078,1,0,392,2024-01-13
347,P090,1,1,457,2025-05-22
581,P073,1,0,593,2024-08-10
442,P068,1,0,593,2024-05-06
555,P081,1,1,307,2025-04-16
240,P050,1,0,187,2024-08-28
594,P085,1,0,18,2024-02-06
173,P038,1,0,380,2024-12-10
158,P064,1,0,542,2025-02-09
564,P028,1,0,225,2024-12-07
205,P026,1,0,494,2024-02-05
167,P065,1,1,421,2025-02-22
593,P056,1,1,453,2025-06-29
289,P070,1,1,285,2024-08-05
136,P012,1,0,175,2024-03-09
131,P092,1,1,424,2024-12-29
542,P097,1,0,322,2024-09-16
532,P060,1,0,422,2025-01-07
451,P038,1,1,215,2024-03-21
110,P044,1,0,459,2025-05-22
134,P085,1,0,219,2024-02-26
439,P099,1,0,482,2024-12-04
394,P054,1,0,580,2024-12-04
381,P050,1,1,472,2024-07-12
270,P067,1,0,218,2024-09-18
562,P021,1,0,112,2024-09-25
391,P036,1,0,181,2024-04-13
187,P045,1,1,571,2025-03-19
124,P055,1,0,15,2025-06-08
156,P071,1,0,289,2024-02-18
435,P074,1,1,128,2024-11-20
164,P039,1,1,116,2024-10-25
102,P046,1,0,581,2024-12-23
108,P086,1,0,257,2024-09-29
346,P081,1,0,175,2025-02-15
566,P029,1,0,270,2024-03-14
556,P024,1,0,431,2024-11-06
332,P018,1,0,283,2024-08-12
459,P074,1,1,192,2024-10-19
275,P028,1,1,417,2024-01-14
534,P038,1,0,269,2024-01-27
375,P011,1,0,299,2024-10-10
171,P048,1,1,252,2025-02-13
371,P084,1,0,200,2025-04-08
507,P056,1,1,191,2024-01-20
392,P013,1,1,572,2024-04-14
185,P020,1,0,403,2025-02-03
163,P034,1,0,559,2024-02-10
410,P063,1,0,175,2024-01-09
412,P098,1,0,25,2025-03-21
446,P032,1,0,113,2024-11-21
419,P010,1,0,490,2024-12-15
433,P028,1,0,130,2025-03-26
129,P018,1,1,368,2024-07-27
223,P064,1,1,495,2024-01-02
373,P050,1,0,325,2024-08-29
340,P098,1,0,363,2025-04-16
193,P099,1,0,213,2025-04-23
145,P064,1,0,46,2024-04-27
266,P030,1,0,242,2024-01-26
104,P026,1,0,354,2025-01-26
395,P054,1,0,465,2024-09-14
570,P009,1,0,251,2024-03-12
573,P013,1,0,103,2025-02-28
358,P030,1,1,307,2024-11-04
181,P019,1,0,452,2024-07-21
145,P048,1,0,227,2024-01-19
404,P079,1,0,221,2024-11-14
455,P073,1,0,262,2024-03-18
283,P049,1,1,360,2024-07-19
540,P091,1,0,452,2025-05-23
146,P027,1,0,323,2025-03-04
552,P091,1,0,346,2024-03-26
483,P039,1,0,182,2024-07-07
364,P097,1,1,148,2024-08-05
172,P042,1,1,231,2024-11-12
362,P085,1,0,201,2025-04-02
491,P079,1,1,226,2024-09-18
406,P053,1,0,458,2025-04-12
262,P071,1,0,236,2024-12-20
191,P016,1,1,518,2024-01-01
450,P050,1,0,16,2025-03-19
248,P012,1,0,210,2024-03-19
266,P036,1,0,169,2024-11-11
234,P059,1,1,219,2024-01-09
553,P058,1,0,24,2024-04-19
305,P026,1,0,519,2024-01-22
591,P025,1,1,285,2024-04-27
230,P014,1,0,364,2024-05-08
295,P078,1,1,416,2024-07-24
521,P053,1,0,181,2025-04-20
578,P020,1,1,85,2024-07-10
567,P052,1,0,330,2024-10-18
204,P050,1,0,438,2025-06-05
432,P099,1,0,453,2025-05-05
438,P040,1,0,500,2024-07-09
298,P077,1,1,428,2024-07-18
103,P012,1,1,248,2024-07-30
213,P017,1,0,584,2024-05-18
516,P013,1,0,11,2024-06-24
429,P054,1,1,505,2024-05-03
409,P073,1,0,82,2024-10-30
539,P078,1,0,106,2024-12-26
162,P040,1,1,480,2024-12-29
317,P016,1,0,52,2024-08-01
379,P037,1,1,344,2024-06-02
304,P004,1,0,537,2024-07-07
531,P021,1,1,479,2024-11-16
464,P052,1,0,324,2024-03-27
486,P002,1,1,399,2025-01-26
136,P087,1,0,183,2024-07-13
181,P094,1,0,472,2025-06-24
407,P006,1,1,526,2024-12-09
508,P006,1,0,592,2024-01-16
198,P008,1,1,237,2024-10-19
477,P096,1,0,82,2024-03-21
195,P007,1,0,490,2024-08-05
113,P084,1,0,249,2025-06-24
421,P047,1,1,597,2024-12-04
460,P013,1,1,152,2024-06-06
588,P005,1,0,166,2024-05-30
201,P006,1,0,258,2025-01-15
477,P071,1,0,237,2024-08-17
396,P070,1,1,377,2024-03-10
155,P090,1,0,256,2025-05-24
491,P095,1,0,259,2025-04-13
409,P021,1,0,574,2025-04-24
300,P057,1,1,170,2024-09-08
301,P001,1,1,574,2024-10-27
194,P017,1,1,402,2025-02-21
269,P014,1,0,271,2024-09-23
508,P066,1,0,356,2025-04-15
239,P026,1,0,422,2024-06-07
520,P003,1,0,550,2024-03-07
259,P087,1,1,580,2024-11-01
515,P073,1,1,136,2025-06-01
460,P057,1,0,61,2024-06-26
532,P076,1,1,91,2024-03-05
207,P002,1,0,540,2024-10-05
222,P083,1,0,132,2024-10-23
560,P011,1,1,572,2024-04-28
487,P010,1,1,458,2025-02-24
228,P025,1,0,355,2024-01-02
333,P097,1,0,595,2024-12-13
128,P037,1,0,254,2024-06-23
326,P013,1,1,180,2024-01-07
173,P091,1,1,297,2024-09-27
491,P015,1,0,98,2025-01-21
404,P028,1,1,428,2024-07-02
240,P008,1,1,548,2024-12-04
543,P015,1,1,448,2024-08-26
168,P031,1,1,116,2024-07-19
351,P002,1,1,337,2025-05-09
465,P086,1,0,88,2024-02-08
225,P061,1,0,172,2024-06-28
313,P094,1,0,284,2024-05-05
468,P042,1,0,378,2025-06-30
208,P068,1,0,95,2025-03-17
220,P041,1,0,539,2024-03-16
510,P016,1,0,299,2024-10-11
466,P056,1,0,522,2024-10-08
513,P062,1,0,204,2024-06-23
451,P080,1,0,112,2024-03-01
555,P023,1,1,113,2024-12-12
367,P099,1,1,359,2024-05-03
530,P013,1,1,386,2025-06-22
142,P016,1,0,106,2024-10-19
297,P006,1,0,205,2025-01-14
228,P044,1,1,416,2025-06-05
184,P066,1,1,25,2024-04-09
502,P035,1,0,560,2024-04-26
535,P018,1,1,258,2024-12-10
320,P030,1,0,418,2025-05-22
519,P049,1,0,60,2024-05-26
332,P013,1,0,584,2024-07-03
338,P068,1,1,578,2024-10-08
546,P060,1,1,480,2024-04-01
380,P010,1,1,213,2025-06-28
218,P040,1,0,464,2024-02-16
279,P012,1,0,271,2025-04-30
220,P001,1,1,578,2024-02-01
195,P067,1,0,106,2024-08-08
159,P091,1,0,315,2025-06-07
189,P040,1,1,104,2024-11-04
478,P030,1,0,290,2024-10-29
259,P049,1,1,485,2025-06-29
421,P076,1,0,160,2024-12-01
389,P053,1,0,317,2024-01-17
490,P003,1,0,472,2025-03-05
370,P093,1,1,241,2024-09-09
242,P047,1,0,72,2024-09-21
154,P080,1,0,101,2024-03-29
202,P081,1,0,229,2024-01-27
327,P100,1,0,409,2024-03-13
345,P001,1,0,118,2025-02-01
451,P093,1,0,579,2024-10-01
538,P053,1,0,561,2024-05-18
508,P083,1,0,544,2025-05-15
165,P068,1,0,545,2024-03-13
363,P014,1,1,408,2025-02-06
410,P018,1,0,297,2024-09-17
560,P033,1,0,344,2025-01-13
326,P019,1,0,520,2025-04-17
188,P011,1,0,594,2025-02-23
537,P026,1,1,423,2024-06-05
114,P091,1,1,86,2025-02-21
104,P085,1,0,311,2024-04-22
345,P095,1,1,171,2024-07-17
135,P080,1,0,74,2025-03-25
129,P090,1,0,443,2025-06-23
572,P049,1,0,458,2024-05-17
152,P090,1,1,381,2024-08-08
532,P045,1,1,266,2024-02-22
514,P040,1,0,50,2025-01-09
456,P059,1,0,172,2025-03-02
263,P050,1,0,403,2024-10-11
152,P088,1,0,333,2025-02-08
300,P054,1,0,107,2024-12-09
335,P099,1,0,95,2024-05-01
172,P005,1,0,28,2024-04-17
368,P089,1,1,28,2024-12-11
421,P068,1,1,206,2025-01-11
392,P055,1,0,200,2025-02-23
194,P047,1,1,357,2024-05-20
277,P059,1,0,90,2024-12-23
115,P092,1,1,253,2024-07-11
278,P078,1,1,535,2024-09-21
375,P007,1,1,437,2024-03-08
359,P056,1,1,538,2024-07-14
485,P002,1,0,219,2024-10-13
589,P019,1,0,517,2025-01-17
212,P017,1,0,13,2024-03-07
465,P031,1,0,567,2024-08-10
105,P073,1,0,297,2024-01-08
125,P032,1,0,440,2024-12-18
384,P040,1,1,590,2024-01-17
155,P039,1,0,357,2025-03-19
271,P095,1,0,161,2024-12-26
331,P071,1,0,48,2024-02-17
413,P042,1,1,67,2024-05-26
450,P060,1,1,587,2024-01-08
239,P051,1,0,414,2024-03-10
499,P077,1,1,124,2025-06-12
492,P025,1,1,440,2024-09-30
372,P097,1,1,202,2025-01-24
169,P053,1,1,434,2024-03-22
312,P090,1,0,408,2025-03-31
444,P061,1,0,476,2025-04-13
263,P024,1,1,430,2024-11-02
578,P087,1,0,403,2024-04-11
284,P035,1,1,563,2025-04-18
574,P070,1,1,100,2024-09-28
150,P089,1,0,274,2024-12-01
527,P021,1,0,493,2024-02-06
286,P005,1,1,493,2024-12-11
578,P044,1,0,339,2025-03-16
184,P034,1,0,557,2024-03-23
379,P096,1,1,559,2025-06-29
438,P050,1,0,538,2025-01-11
543,P004,1,0,241,2024-04-25
572,P074,1,0,548,2025-04-17
132,P057,1,0,92,2024-11-01
549,P022,1,0,113,2024-09-03
242,P080,1,1,560,2024-11-13
209,P071,1,1,188,2024-03-17
580,P040,1,0,309,2025-02-03
191,P040,1,0,555,2025-03-23
452,P094,1,0,376,2025-03-26
575,P097,1,0,230,2025-02-24
440,P021,1,0,242,2024-08-26
125,P065,1,1,594,2024-01-12
224,P040,1,0,313,2024-11-13
304,P084,1,1,300,2024-09-11
594,P098,1,0,74,2024-02-13
544,P077,1,0,313,2025-01-31
388,P054,1,0,508,2025-04-16
511,P092,1,1,202,2024-02-28
501,P061,1,1,13,2024-03-18
456,P093,1,1,522,2024-10-12
304,P058,1,0,79,2025-04-21
110,P077,1,1,391,2024-04-30
148,P097,1,0,230,2024-12-25
307,P094,1,0,336,2025-05-09
455,P051,1,0,80,2024-02-28
472,P081,1,1,44,2024-05-25
370,P004,1,0,474,2024-12-17
292,P003,1,0,66,2024-09-19
253,P036,1,0,362,2025-03-12
536,P099,1,0,253,2024-02-12
584,P048,1,1,469,2024-06-09
355,P048,1,0,168,2024-07-10
112,P021,1,0,471,2024-11-22
377,P073,1,0,584,2024-08-05
389,P090,1,0,338,2024-07-17
336,P004,1,0,242,2025-05-04
463,P051,1,1,39,2025-04-12
195,P001,1,1,231,2024-06-05
557,P094,1,0,541,2024-07-16
526,P100,1,0,242,2025-04-21
557,P062,1,0,440,2025-05-18
344,P079,1,0,394,2025-02-01
544,P070,1,0,219,2024-07-09
242,P015,1,0,527,2024-10-16
180,P054,1,1,585,2025-06-04
598,P071,1,1,46,2025-05-13
326,P046,1,0,302,2025-03-23
507,P045,1,1,356,2025-03-25
382,P048,1,0,316,2025-01-10
145,P100,1,1,193,2024-10-10
171,P058,1,1,257,2024-09-28
298,P069,1,1,140,2025-01-06
147,P052,1,0,157,2024-07-06
442,P067,1,0,222,2024-11-30
156,P012,1,1,488,2025-05-07
372,P051,1,0,275,2024-03-10
241,P037,1,1,499,2025-05-11
326,P039,1,0,427,2024-07-20
400,P058,1,1,89,2024-01-19
199,P009,1,1,559,2025-03-25
537,P100,1,0,519,2025-05-13
548,P073,1,0,66,2025-02-23
442,P070,1,1,544,2025-01-26
325,P086,1,1,299,2024-06-27
588,P002,1,0,41,2024-11-28
341,P069,1,0,423,2024-06-28
174,P009,1,0,224,2024-09-25
496,P053,1,0,104,2025-06-28
470,P052,1,0,126,2024-12-20
220,P011,1,0,75,2024-10-27
557,P010,1,1,249,2025-06-17
165,P081,1,1,523,2025-05-10
420,P007,1,1,450,2025-06-05
319,P041,1,0,269,2025-03-23
530,P053,1,0,114,2025-05-21
108,P099,1,1,368,2024-08-30
415,P054,1,0,47,2024-04-19
560,P089,1,0,388,2024-06-17
195,P050,1,0,89,2024-05-16
235,P050,1,0,352,2024-06-06
453,P085,1,1,379,2025-05-12
388,P058,1,0,334,2024-04-27
295,P070,1,0,152,2024-01-06
582,P024,1,0,484,2024-05-07
143,P028,1,1,92,2025-05-27
126,P008,1,0,94,2024-10-11
408,P067,1,0,42,2025-06-30
231,P057,1,1,332,2024-12-06
285,P058,1,1,507,2024-09-09
249,P088,1,1,231,2024-06-02
387,P024,1,0,79,2024-07-11
166,P085,1,1,77,2024-09-03
313,P050,1,1,278,2025-06-13
228,P046,1,1,535,2024-01-11
369,P035,1,0,538,2025-05-24
206,P018,1,1,474,2024-11-19
362,P035,1,0,447,2024-05-25
343,P014,1,1,204,2025-04-22
128,P081,1,0,275,2024-11-02
301,P079,1,1,293,2024-12-22
389,P070,1,1,39,2024-03-03
295,P052,1,0,597,2024-10-31
340,P068,1,0,65,2025-03-02
176,P055,1,0,425,2024-12-05
358,P069,1,1,576,2025-05-26
191,P035,1,0,317,2025-02-02
565,P032,1,0,155,2025-06-26
451,P036,1,0,53,2024-06-25
335,P040,1,1,261,2024-02-15
402,P067,1,0,91,2024-05-26
171,P005,1,0,85,2024-12-15
436,P013,1,0,529,2024-12-28
141,P027,1,0,531,2024-10-12
117,P042,1,0,120,2025-02-01
443,P043,1,0,245,2025-05-15
105,P001,1,1,472,2025-05-25
344,P048,1,0,65,2024-02-17
206,P023,1,0,451,2024-01-28
344,P031,1,0,485,2025-06-05
483,P037,1,0,174,2025-03-12
340,P033,1,1,327,2025-03-08
240,P082,1,0,89,2024-03-04
519,P027,1,0,233,2024-08-25
379,P085,1,0,273,2024-09-05
329,P092,1,0,502,2024-08-29
129,P096,1,0,571,2024-12-17
376,P023,1,0,442,2024-10-11
491,P044,1,1,439,2024-06-01
171,P035,1,0,105,2024-05-19
449,P086,1,0,162,2024-12-30
588,P047,1,1,523,2025-06-16
201,P095,1,1,182,2024-07-29
111,P062,1,1,132,2024-09-30
157,P017,1,0,488,2024-01-22
440,P053,1,0,69,2025-04-13
356,P080,1,1,200,2024-11-03
230,P092,1,0,317,2025-04-25
267,P084,1,1,458,2024-03-12
153,P030,1,0,392,2025-03-01
510,P068,1,0,225,2024-04-29
445,P006,1,0,315,2024-06-10
299,P038,1,0,449,2024-08-24
393,P036,1,0,551,2024-10-20
291,P066,1,0,111,2024-01-13
510,P074,1,0,206,2024-12-20
385,P087,1,0,525,2025-05-02
170,P049,1,0,201,2025-04-29
280,P005,1,0,512,2024-03-13
411,P020,1,0,323,2024-07-07
157,P096,1,0,187,2024-08-28
382,P100,1,0,176,2025-06-12
589,P071,1,0,510,2024-09-12
323,P054,1,1,324,2025-05-20
122,P049,1,1,330,2024-01-03
473,P094,1,1,129,2025-02-18
440,P081,1,0,235,2024-09-02
277,P053,1,0,203,2024-12-07
504,P004,1,0,84,2024-03-20
542,P016,1,1,492,2024-01-06
452,P006,1,0,51,2024-05-23
192,P017,1,0,377,2024-08-29
168,P096,1,0,53,2024-08-28
395,P092,1,0,402,2024-02-20
371,P074,1,1,41,2024-10-25
318,P050,1,0,467,2024-04-29
528,P002,1,0,302,2025-04-26
543,P069,1,0,279,2025-04-21
523,P046,1,1,112,2024-05-04
564,P063,1,0,591,2024-02-15
505,P051,1,0,341,2024-02-29
477,P052,1,1,553,2025-05-29
287,P060,1,1,449,2024-02-09
194,P060,1,0,134,2025-03-10
111,P031,1,0,64,2024-06-06
453,P040,1,0,25,2025-02-07
522,P026,1,0,484,2024-03-03
578,P089,1,1,367,2024-06-07
533,P036,1,0,447,2024-09-20
499,P099,1,1,331,2025-03-17
560,P039,1,0,559,2025-03-01
294,P060,1,0,270,2025-02-25
415,P016,1,0,179,2025-06-01
257,P002,1,0,15,2024-01-14
529,P090,1,0,226,2025-03-30
235,P025,1,0,532,2024-10-04
351,P094,1,0,27,2025-05-01
224,P065,1,0,205,2024-07-03
176,P042,1,1,565,2024-08-16
215,P062,1,0,178,2024-05-24
546,P027,1,1,250,2024-10-02
269,P006,1,0,360,2024-10-09
161,P061,1,0,424,2025-01-12
337,P069,1,0,457,2024-03-21
122,P090,1,1,61,2024-02-06
110,P045,1,1,98,2024-05-05
372,P049,1,0,284,2025-05-26
412,P097,1,0,230,2024-07-30
591,P039,1,1,97,2024-10-19
129,P017,1,0,408,2024-08-18
145,P041,1,1,365,2024-12-25
447,P068,1,0,29,2025-05-30
347,P048,1,0,356,2025-04-16
269,P013,1,1,227,2024-04-22
361,P098,1,0,574,2024-05-19
581,P025,1,0,65,2024-10-14
241,P033,1,0,558,2024-11-23
109,P014,1,1,212,2024-03-30
226,P065,1,0,315,2024-04-21
382,P040,1,0,241,2024-06-13
587,P052,1,1,296,2024-11-26
333,P006,1,0,491,2025-04-04
228,P030,1,0,48,2024-03-09
125,P055,1,0,207,2025-02-15
123,P045,1,0,588,2025-05-13
143,P024,1,0,248,2024-03-21
422,P005,1,1,169,2025-02-01
185,P083,1,1,502,2025-04-24
261,P054,1,1,10,2025-03-20
456,P003,1,0,128,2025-06-01
323,P079,1,0,20,2025-01-03
297,P052,1,0,96,2024-07-10
382,P074,1,0,99,2024-01-18
347,P041,1,1,451,2024-11-07
213,P047,1,1,253,2024-01-23
400,P064,1,0,238,2024-07-21
454,P049,1,0,125,2024-09-25
397,P018,1,1,427,2024-04-06
365,P088,1,0,132,2025-05-01
264,P083,1,0,568,2025-03-18
212,P033,1,0,291,2025-01-26
580,P036,1,1,183,2024-06-25
115,P054,1,1,597,2024-06-05
274,P100,1,0,551,2024-09-03
128,P002,1,0,368,2024-03-01
440,P090,1,1,575,2025-04-16
289,P052,1,1,261,2024-09-17
482,P038,1,1,109,2024-02-10
360,P067,1,0,248,2024-10-24
386,P070,1,0,97,2024-07-09
326,P093,1,0,473,2025-03-29
360,P027,1,0,58,2025-05-23
399,P088,1,1,202,2024-05-20
582,P065,1,0,580,2024-04-01
298,P085,1,0,98,2025-05-17
332,P086,1,0,132,2024-01-07
216,P037,1,0,188,2024-02-24
594,P063,1,0,457,2024-03-08
356,P040,1,0,475,2024-09-24
155,P061,1,1,77,2025-05-29
240,P082,1,1,15,2024-01-19
506,P008,1,0,25,2024-04-02
217,P031,1,0,182,2024-04-30
242,P071,1,1,28,2024-09-18
569,P002,1,0,105,2024-09-10
528,P099,1,1,594,2024-06-14
156,P046,1,1,581,2024-03-20
398,P020,1,0,513,2024-05-30
237,P037,1,0,469,2025-03-06
587,P037,1,0,396,2024-03-18
366,P094,1,1,327,2025-03-12
388,P074,1,0,392,2024-07-19
206,P051,1,0,463,2024-11-12
350,P006,1,1,116,2024-10-25
364,P060,1,1,131,2024-07-08
458,P087,1,1,25,2025-06-07
504,P029,1,0,544,2024-05-14
532,P096,1,0,365,2025-03-08
163,P073,1,0,557,2025-01-22
379,P010,1,0,396,2025-02-16
311,P088,1,1,131,2025-01-29
474,P074,1,1,171,2025-04-13
546,P058,1,1,37,2025-05-29
516,P082,1,0,395,2024-12-29
334,P038,1,1,444,2025-01-15
531,P077,1,0,462,2024-11-23
408,P060,1,0,454,2025-05-08
210,P089,1,1,529,2024-01-17
121,P060,1,0,44,2025-02-25
369,P018,1,0,264,2025-05-01
221,P029,1,1,254,2024-10-12
340,P099,1,0,105,2024-06-28
323,P064,1,1,522,2025-02-18
